idioma,texto_entidade,tipo_entidade,contexto
es,Karin,PER,"Tras la publicación en el diario oficial, la Ley Karin ya es realidad!"
es,Qué,LOC,Qué piensas de estos avances para evitar el acoso en lugares de trabajo? ¿
es,ALERTA,ORG,¡ALERTA DE VIOLENCIA POLÍTICA!
es,VIOLENCIA POLÍTICA!,ORG,¡ALERTA DE VIOLENCIA POLÍTICA!
es,Carolina Arredondo,PER,"Condenamos el intento de la derecha por desacreditar a Carolina Arredondo, nueva Ministra de la Cultura, las Artes y el Patrimonio, en base a cuestiones que corresponden a su ejercicio profesional."
es,nueva Ministra de la Cultura,LOC,"Condenamos el intento de la derecha por desacreditar a Carolina Arredondo, nueva Ministra de la Cultura, las Artes y el Patrimonio, en base a cuestiones que corresponden a su ejercicio profesional."
es,Artes,LOC,"Condenamos el intento de la derecha por desacreditar a Carolina Arredondo, nueva Ministra de la Cultura, las Artes y el Patrimonio, en base a cuestiones que corresponden a su ejercicio profesional."
es,Patrimonio,LOC,"Condenamos el intento de la derecha por desacreditar a Carolina Arredondo, nueva Ministra de la Cultura, las Artes y el Patrimonio, en base a cuestiones que corresponden a su ejercicio profesional."
es,Violencia Política,ORG,"Esto es clara expresión de que no tienen argumentos para atacarla, cayendo en un acto de discriminación contra las mujeres, específicamente de Violencia Política contra una mujer, mediante la objetización, cosificación y sexualización de su corporalidad en contexto de su trabajo como actriz."
es,Violencia Política,PER,"Cuando un sector político ataca a una mujer que ocupa un cargo público aludiendo a razones de la vida personal, cargada de prejuicios y estereotipos con el único objetivo de desmoralizar, desmerecer, desacreditar y amedrentar, se trata de misoginia y Violencia Política hacia las mujeres por razones de género."
es,Chile,LOC,"Hoy se celebra el día del padre en Chile, y como Rebelión del Cuerpo sabemos que la figura paterna tiene una influencia importante en la formación de los hijes."
es,Rebelión del Cuerpo,PER,"Hoy se celebra el día del padre en Chile, y como Rebelión del Cuerpo sabemos que la figura paterna tiene una influencia importante en la formación de los hijes."
es,Día Internacional de la Mujer,ORG,"El pasado 11 de febrero se conmemoró el Día Internacional de la Mujer y la Niña en la Ciencia, fecha que reconoce el rol clave que desempeñan las mujeres en el mundo STEM, apelando a la comunidad internacional a garantizar el acceso a los campos de investigación de manera plena e igualitaria."
es,Niña,LOC,"El pasado 11 de febrero se conmemoró el Día Internacional de la Mujer y la Niña en la Ciencia, fecha que reconoce el rol clave que desempeñan las mujeres en el mundo STEM, apelando a la comunidad internacional a garantizar el acceso a los campos de investigación de manera plena e igualitaria."
es,Ciencia,LOC,"El pasado 11 de febrero se conmemoró el Día Internacional de la Mujer y la Niña en la Ciencia, fecha que reconoce el rol clave que desempeñan las mujeres en el mundo STEM, apelando a la comunidad internacional a garantizar el acceso a los campos de investigación de manera plena e igualitaria."
es,Inspiradoras,LOC,"Te invitamos a conocer a grandes chilenas del área en Inspiradoras, un proyecto del Ministerio de Ciencia, Tecnología, Conocimiento e Innovación, desarrollado con apoyo del Ministerio de la Mujer y Equidad de Género, de cuadernillos descargables que pretenden visibilizar a una diversidad de mujeres chilenas dedicadas a estas disciplinas."
es,Ministerio de Ciencia,LOC,"Te invitamos a conocer a grandes chilenas del área en Inspiradoras, un proyecto del Ministerio de Ciencia, Tecnología, Conocimiento e Innovación, desarrollado con apoyo del Ministerio de la Mujer y Equidad de Género, de cuadernillos descargables que pretenden visibilizar a una diversidad de mujeres chilenas dedicadas a estas disciplinas."
es,Tecnología,PER,"Te invitamos a conocer a grandes chilenas del área en Inspiradoras, un proyecto del Ministerio de Ciencia, Tecnología, Conocimiento e Innovación, desarrollado con apoyo del Ministerio de la Mujer y Equidad de Género, de cuadernillos descargables que pretenden visibilizar a una diversidad de mujeres chilenas dedicadas a estas disciplinas."
es,Innovación,LOC,"Te invitamos a conocer a grandes chilenas del área en Inspiradoras, un proyecto del Ministerio de Ciencia, Tecnología, Conocimiento e Innovación, desarrollado con apoyo del Ministerio de la Mujer y Equidad de Género, de cuadernillos descargables que pretenden visibilizar a una diversidad de mujeres chilenas dedicadas a estas disciplinas."
es,Ministerio de la Mujer,LOC,"Te invitamos a conocer a grandes chilenas del área en Inspiradoras, un proyecto del Ministerio de Ciencia, Tecnología, Conocimiento e Innovación, desarrollado con apoyo del Ministerio de la Mujer y Equidad de Género, de cuadernillos descargables que pretenden visibilizar a una diversidad de mujeres chilenas dedicadas a estas disciplinas."
es,Equidad de Género,LOC,"Te invitamos a conocer a grandes chilenas del área en Inspiradoras, un proyecto del Ministerio de Ciencia, Tecnología, Conocimiento e Innovación, desarrollado con apoyo del Ministerio de la Mujer y Equidad de Género, de cuadernillos descargables que pretenden visibilizar a una diversidad de mujeres chilenas dedicadas a estas disciplinas."
es,Janet Figueroa,PER,"Janet Figueroa es una muralista textil que formó el proyecto Las Bordadoras de Alto Hospicio, con la finalidad de cambiar el estigma negativo que había en esta zona."
es,Las Bordadoras de Alto Hospicio,LOC,"Janet Figueroa es una muralista textil que formó el proyecto Las Bordadoras de Alto Hospicio, con la finalidad de cambiar el estigma negativo que había en esta zona."
es,Decidió,LOC,"Decidió darle a las mujeres que ahí vivían, una herramienta para que pudieran emprender y tener un sustento económico."
es,Además,PER,"Además, las personas que son parte de esta iniciativa han creado grandes murales bordados, para contar la historia del norte del país."
es,Las Bordadoras de Alto Hospicio,LOC,"En Las Bordadoras de Alto Hospicio se han capacitado más de 3.000 mujeres de sectores vulnerables en distintas técnicas, lo que las ha empoderado y ha mejorado su autoestima."
es,Janet,PER,Janet ganó el Premio Mujer Impacta 2014 y pasó a ser parte de una red de emprendedoras sociales.
es,Premio Mujer Impacta,PER,Janet ganó el Premio Mujer Impacta 2014 y pasó a ser parte de una red de emprendedoras sociales.
es,Mujer Impacta,PER,Mujer Impacta me ha apoyado y orientado en muchas cosas.
es,Hice,PER,"Hice diplomados en la UC, múltiples cursos y talleres."
es,UC,ORG,"Hice diplomados en la UC, múltiples cursos y talleres."
es,Mujer Impacta,PER,"Sin duda, hay un antes y un después de Mujer Impacta, concluye."
es,Cuál,LOC,"Cuál es el rol de IA en materia de género?Gestionar las nuevas tecnologías acorde a nuestra realidad actual es crucial para aprovechar su uso y crear nuevas oportunidades sin promover sesgos, estereotipos y desigualdades, más aún cuando la IA posee un aprendizaje basado en la experiencia, dando posibilidades de repetir patrones históricos."
es,IA,LOC,"Cuál es el rol de IA en materia de género?Gestionar las nuevas tecnologías acorde a nuestra realidad actual es crucial para aprovechar su uso y crear nuevas oportunidades sin promover sesgos, estereotipos y desigualdades, más aún cuando la IA posee un aprendizaje basado en la experiencia, dando posibilidades de repetir patrones históricos."
es,IA,LOC,"Cuál es el rol de IA en materia de género?Gestionar las nuevas tecnologías acorde a nuestra realidad actual es crucial para aprovechar su uso y crear nuevas oportunidades sin promover sesgos, estereotipos y desigualdades, más aún cuando la IA posee un aprendizaje basado en la experiencia, dando posibilidades de repetir patrones históricos."
es,El Mostrador,LOC,"C, 2024, El Mostrador."
es,El Mercurio,ORG,"Desde ahí se plantea el desafío de generar espacios libres de discriminaciones y en los que prime la representación del género femenino: sólo un 22 de 100 de los trabajadores en esta tecnología son mujeres y, si se analiza una data internacional de 133 sistemas, estos presentan hasta un 44,2 de 100 de sesgos de género, El Mercurio, 2023."
es,IA,LOC,"No obstante, si utilizamos la IA en pro de la equidad esta herramienta es muy útil para procesar grandes datos y algoritmos, logrando identificar sesgos de género y agilizando procesos para buscar la igualdad, Forbes Chile, 2023."
es,Forbes Chile,ORG,"No obstante, si utilizamos la IA en pro de la equidad esta herramienta es muy útil para procesar grandes datos y algoritmos, logrando identificar sesgos de género y agilizando procesos para buscar la igualdad, Forbes Chile, 2023."
es,Junko Tabei,PER,"Junko Tabei fue la primera mujer en conquistar la cima del Everest, y las 7 cumbres más altas del mundo."
es,Everest,LOC,"Junko Tabei fue la primera mujer en conquistar la cima del Everest, y las 7 cumbres más altas del mundo."
es,Comenzó,LOC,"Comenzó a interesarse en las montañas tras un paseo escolar al Monte Asahi, cuando tenía 10 años."
es,Monte Asahi,LOC,"Comenzó a interesarse en las montañas tras un paseo escolar al Monte Asahi, cuando tenía 10 años."
es,Tabei,ORG,"Pero como no tenía los medios para el deporte, quedo relegado hasta que Tabei, después de estudiar literatura inglesa en la universidad, fundó el Club de Escalada para Mujeres de Japón."
es,Club de Escalada para Mujeres de Japón,ORG,"Pero como no tenía los medios para el deporte, quedo relegado hasta que Tabei, después de estudiar literatura inglesa en la universidad, fundó el Club de Escalada para Mujeres de Japón."
es,Tabei,ORG,"Tabei y sus compañeras trabajaron y juntaron dinero para las expediciones, incluso cuando les dijeron que deberían estar criando hijos en vez, según contó ella en entrevistas."
es,Everest,LOC,"En 1975, después de reunir fondos, se organizó el grupo de 15 mujeres que intentarían llegar a la cima del Everest, la montaña más alta del mundo."
es,Edmund Hillary,PER,"Siguiendo la ruta de Edmund Hillary, que sólo habían emulado una treintena de personas antes que ella, Tabei lideró, e incluso sobrevivió una avalancha que la dejó sepultada y sin conocimiento por unos minutos."
es,Tabei lideró,ORG,"Siguiendo la ruta de Edmund Hillary, que sólo habían emulado una treintena de personas antes que ella, Tabei lideró, e incluso sobrevivió una avalancha que la dejó sepultada y sin conocimiento por unos minutos."
es,Sólo,PER,"Sólo unos días después, Tabei conquistaba la cima como la 1ª mujer en lograr la hazaña."
es,Tabei,ORG,"Sólo unos días después, Tabei conquistaba la cima como la 1ª mujer en lograr la hazaña."
es,Tabei,PER,"Tabei destacaba la mezcla de fortaleza física y mental que hay que tener para el alpinismo, y la confianza y espíritu de grupo."
es,Aún,LOC,"Aún si es difícil, puedes llegar a la cima más alta de Japón si vas paso a paso."
es,Japón,LOC,"Aún si es difícil, puedes llegar a la cima más alta de Japón si vas paso a paso."
es,Volvió,LOC,Volvió a Japón convertida en una celebridad.
es,Japón,LOC,Volvió a Japón convertida en una celebridad.
es,Joseline Velásquez Morales,PER,"Con el fin de evitar los matrimonios forzados y los embarazos adolescentes en su país, la periodista guatemalteca Joseline Velásquez Morales trabaja educando a niñas en temas de derechos sexuales y reproductivos."
es,Grupo Multidisciplinario por la Defensa de los Derechos Sexuales y Reproductivos,ORG,"Es parte del Grupo Multidisciplinario por la Defensa de los Derechos Sexuales y Reproductivos, de la Mesa A Favor de las Niñas y Adolescentes y miembro de las organizaciones GO Joven Guatemala y Artefacto ONG."
es,Adolescentes,PER,"Es parte del Grupo Multidisciplinario por la Defensa de los Derechos Sexuales y Reproductivos, de la Mesa A Favor de las Niñas y Adolescentes y miembro de las organizaciones GO Joven Guatemala y Artefacto ONG."
es,Artefacto ONG,LOC,"Es parte del Grupo Multidisciplinario por la Defensa de los Derechos Sexuales y Reproductivos, de la Mesa A Favor de las Niñas y Adolescentes y miembro de las organizaciones GO Joven Guatemala y Artefacto ONG."
es,BBC,ORG,En 2018 la BBC la reconoció como una de las 100 Mujeres más influyentes e inspiradoras del mundo.
es,Guatemala,LOC,"Guatemala se encuentra entre los países con mayor prevalencia de Matrimonios y Uniones Infantiles, Tempranas y Forzadas en América Latina y el Caribe; el 30/100 de las niñas se casan antes de cumplir 18 años."
es,Matrimonios,LOC,"Guatemala se encuentra entre los países con mayor prevalencia de Matrimonios y Uniones Infantiles, Tempranas y Forzadas en América Latina y el Caribe; el 30/100 de las niñas se casan antes de cumplir 18 años."
es,Uniones Infantiles,LOC,"Guatemala se encuentra entre los países con mayor prevalencia de Matrimonios y Uniones Infantiles, Tempranas y Forzadas en América Latina y el Caribe; el 30/100 de las niñas se casan antes de cumplir 18 años."
es,Tempranas,LOC,"Guatemala se encuentra entre los países con mayor prevalencia de Matrimonios y Uniones Infantiles, Tempranas y Forzadas en América Latina y el Caribe; el 30/100 de las niñas se casan antes de cumplir 18 años."
es,Forzadas,LOC,"Guatemala se encuentra entre los países con mayor prevalencia de Matrimonios y Uniones Infantiles, Tempranas y Forzadas en América Latina y el Caribe; el 30/100 de las niñas se casan antes de cumplir 18 años."
es,América Latina y el Caribe,LOC,"Guatemala se encuentra entre los países con mayor prevalencia de Matrimonios y Uniones Infantiles, Tempranas y Forzadas en América Latina y el Caribe; el 30/100 de las niñas se casan antes de cumplir 18 años."
es,Joseline,PER,"En esa realidad, Joseline apuesta por una educación emancipadora que les otorgue libertad y autonomía a las niñas y adolescentes para que crezcan con mejores condiciones y tengan más opciones en la vida."
es,Creció,LOC,"Creció en una colonia ubicada en una zona roja de la capital guatemalteca, llamada así por su alto índice de pobreza, delincuencia y el poco acceso a servicios públicos de calidad."
es,Jóvenes sin Censura,PER,Se unió al colectivo Jóvenes sin Censura por la Educación Sexual Integral de la Asociación Pro Bienestar de la Familia y luego se sumó al movimiento GO Joven Guatemala.
es,Educación Sexual Integral de la Asociación Pro Bienestar de la Familia,PER,Se unió al colectivo Jóvenes sin Censura por la Educación Sexual Integral de la Asociación Pro Bienestar de la Familia y luego se sumó al movimiento GO Joven Guatemala.
es,Joven Guatemala,PER,Se unió al colectivo Jóvenes sin Censura por la Educación Sexual Integral de la Asociación Pro Bienestar de la Familia y luego se sumó al movimiento GO Joven Guatemala.
es,Comenzó,LOC,"Comenzó a luchar por los derechos sexuales y reproductivos de adolescentes en condiciones de desigualdad, y colaboró con la organización de cabildos ciudadanos para impulsar la Ley Nacional de Juventud."
es,Trabajó,PER,"Trabajó con comunidades rurales para ayudarlas a llevar a cabo acciones de prevención y atención a los embarazos, matrimonios y uniones forzadas."
es,Asistió,LOC,Asistió al Foro de Donantes de Centroamérica y a la Asamblea de Naciones Unidas para motivar a sus miembros a involucrarse en la problemática de uniones forzadas y en la implementación de estrategias de educación sexual integral en Latinoamérica.
es,Foro de Donantes de Centroamérica,LOC,Asistió al Foro de Donantes de Centroamérica y a la Asamblea de Naciones Unidas para motivar a sus miembros a involucrarse en la problemática de uniones forzadas y en la implementación de estrategias de educación sexual integral en Latinoamérica.
es,Asamblea de Naciones Unidas,ORG,Asistió al Foro de Donantes de Centroamérica y a la Asamblea de Naciones Unidas para motivar a sus miembros a involucrarse en la problemática de uniones forzadas y en la implementación de estrategias de educación sexual integral en Latinoamérica.
es,Latinoamérica,LOC,Asistió al Foro de Donantes de Centroamérica y a la Asamblea de Naciones Unidas para motivar a sus miembros a involucrarse en la problemática de uniones forzadas y en la implementación de estrategias de educación sexual integral en Latinoamérica.
es,Jaha Dukureh,PER,Jaha Dukureh es una activista gambiana que ha dedicado su vida a luchar por la erradicación de la mutilación genital femenina.
es,Jaha,PER,Jaha nació en Gambia y fue sobreviviente de esta práctica cuando apenas tenía 1 semana de vida.
es,Gambia,LOC,Jaha nació en Gambia y fue sobreviviente de esta práctica cuando apenas tenía 1 semana de vida.
es,tenía,LOC,"Más tarde, también sería sometida a un matrimonio forzado cuando tenía solo 15 años."
es,Además,LOC,"Además, en colaboración con otras organizaciones de mujeres y de la sociedad civil, apeló al gobierno de Gambia, contribuyendo en la prohibición de esta práctica."
es,Gambia,LOC,"Además, en colaboración con otras organizaciones de mujeres y de la sociedad civil, apeló al gobierno de Gambia, contribuyendo en la prohibición de esta práctica."
es,Time,ORG,En 2016 la activista fue parte de la lista Time 100 de las personas más influyentes del mundo.
es,New African,ORG,"En 2017 fue reconocida como una de las 100 personas africanas más influyentes por la revista New African; mismo año en el que no solo protagonizó la película documental Jahas Promise que retrata su vida y lucha contra la mutilación genital femenina, sino que también fue condecorada con el galardón Activista por los derechos humanos y la ayuda humanitaria del año en los Premios de la Diáspora Africana."
es,ONU Mujeres,ORG,"En 2018, ONU Mujeres la designó como Embajadora Regional de África: No tendremos igualdad hasta que las niñas puedan crecer teniendo el control de su cuerpo y de su futuro, declaró la activista ante el organismo internacional."
es,Embajadora Regional de África,LOC,"En 2018, ONU Mujeres la designó como Embajadora Regional de África: No tendremos igualdad hasta que las niñas puedan crecer teniendo el control de su cuerpo y de su futuro, declaró la activista ante el organismo internacional."
es,Perpetuar,PER,Perpetuar los roles de género solo limita los sueños y posibilidades de nuestras niñas y mujeres.
es,Claudia Goldin,PER,"La brecha salarial es violencia simbólica y violencia económica Claudia Goldin, docente e investigadora ganadora del Premio Nobel de Economía, es una precursora en el análisis de la brecha salarial de género."
es,Día_Internacional de la Eliminación,ORG,"Este 25 de noviembre es el Día_Internacional de la Eliminación de la violencia_contra_la_mujer, y nos reuniremos para marchar juntas."
es,Santiago,LOC,"En Santiago, la convocatoria es a las 18h00 horas en Plaza Dignidad."
es,Plaza Dignidad,LOC,"En Santiago, la convocatoria es a las 18h00 horas en Plaza Dignidad."
es,También,LOC,También te dejamos información de las convocatorias.
es,Colectivo_Feminista Internacional,ORG,"Teórica_marxista del feminismo_anticapitalista, la filósofa e historiadora Silvia_Federici cofundó el Colectivo_Feminista Internacional, el Comité_para_la_Libertad_Académica_en_África, CAFA, e impulsó las campañas Salarios_para_el_Trabajo_Doméstico."
es,Comité_para_la_Libertad_Académica_en_África,LOC,"Teórica_marxista del feminismo_anticapitalista, la filósofa e historiadora Silvia_Federici cofundó el Colectivo_Feminista Internacional, el Comité_para_la_Libertad_Académica_en_África, CAFA, e impulsó las campañas Salarios_para_el_Trabajo_Doméstico."
es,Italia,LOC,"Nacida en Italia, a los 25 años se mudó a Estados_Unidos para estudiar filosofía en la Universidad_de_Buffalo."
es,Cofundó,LOC,Cofundó el Colectivo_Feminista_Internacional para promover el debate acerca del trabajo_reproductivo.
es,Nigeria,LOC,"Se mudo a Nigeria, África, donde se desempeñó como profesora."
es,África,LOC,"Se mudo a Nigeria, África, donde se desempeñó como profesora."
es,Escribió,LOC,"Escribió, Calibán_y_la_bruja_mujeres_cuerpo_y_acumulación_originaria, donde fundamentó que el trabajo_doméstico es una forma de relación_social construida por el capitalismo."
es,Calibán_y_la_bruja_mujeres_cuerpo_y_acumulación_originaria,LOC,"Escribió, Calibán_y_la_bruja_mujeres_cuerpo_y_acumulación_originaria, donde fundamentó que el trabajo_doméstico es una forma de relación_social construida por el capitalismo."
es,Más,PER,"Más tarde publicó Revolución en punto cero trabajo_doméstico reproducción y uchas feministas, planteando que la remuneración de los trabajo gratuitos de reproducción_social mejoraría las condiciones de las mujeres."
es,Revolución,LOC,"Más tarde publicó Revolución en punto cero trabajo_doméstico reproducción y uchas feministas, planteando que la remuneración de los trabajo gratuitos de reproducción_social mejoraría las condiciones de las mujeres."
es,Silvia Federici,PER,"Para Silvia Federici hoy el movimiento_feminista tiene al menos tres tareas, establecer una visión de hacia dónde vamos, construir estrategias, debates, desarrollar investigaciones y definir qué herramientas necesitamos para construir una lucha proactiva y constructiva."
es,Sabías,LOC,Sabías que solo el 30 por cientode las personas investigadoras en ciencias son mujeres?
es,Según la ONU,PER,"Según la ONU, las mujeres escriben anualmente tantos artículos científicos como los hombres, pero sus posibilidades de aparecer en revistas de prestigio son menores, reciben becas de investigación más modestas que sus pares, suelen tener carreras más cortas y peores pagadas, y no ocupan cargos de alto nivel en los campos de estudios."
es,Día_Internacional de la Mujer,ORG,"La igualdad_de_género es vital para el progreso económico y sostenible del mundo, es por eso que cada 11 de febrero se conmemora el Día_Internacional de la Mujer y la Niña en la Ciencia, fecha que reconoce el rol clave que desempeñan las mujeres en el mundo STEM, apelando a la comunidad internacional a garantizar el acceso a los campos de investigación de manera plena e igualitaria."
es,Niña,LOC,"La igualdad_de_género es vital para el progreso económico y sostenible del mundo, es por eso que cada 11 de febrero se conmemora el Día_Internacional de la Mujer y la Niña en la Ciencia, fecha que reconoce el rol clave que desempeñan las mujeres en el mundo STEM, apelando a la comunidad internacional a garantizar el acceso a los campos de investigación de manera plena e igualitaria."
es,Ciencia,LOC,"La igualdad_de_género es vital para el progreso económico y sostenible del mundo, es por eso que cada 11 de febrero se conmemora el Día_Internacional de la Mujer y la Niña en la Ciencia, fecha que reconoce el rol clave que desempeñan las mujeres en el mundo STEM, apelando a la comunidad internacional a garantizar el acceso a los campos de investigación de manera plena e igualitaria."
es,Organización,LOC," Organización que ofrece charlas, talleres y cursos gratuitos de niñas para niñas, para empoderar y brindarles herramientas en áreas con alta brecha_de_género."
es,Organización,LOC,Organización que empodera a mujeres a iniciar y desarrollar carreras en tecnología.
es,Según,PER,"Según World_Economic_Forum, únicamente un 17_por_ciento de los directores y escritores en la industria son mujeres."
es,Además,PER,"Además, en la edición número 49 de los César, Justine y su filme se llevaron los principales premios, dirección y mejor_película o mejor guion original."
es,César,PER,"Además, en la edición número 49 de los César, Justine y su filme se llevaron los principales premios, dirección y mejor_película o mejor guion original."
es,Justine,PER,"Además, en la edición número 49 de los César, Justine y su filme se llevaron los principales premios, dirección y mejor_película o mejor guion original."
es,Directora,PER,"Directora y guionista de cine_francesa, Triet posee un trabajo cinematográfico que ha explorado la complejidad de las relaciones_humanas, las luchas_sociales y de las mujeres, mezclando elementos de comedia, drama y thrillers."
es,Triet,PER,"Directora y guionista de cine_francesa, Triet posee un trabajo cinematográfico que ha explorado la complejidad de las relaciones_humanas, las luchas_sociales y de las mujeres, mezclando elementos de comedia, drama y thrillers."
es,Todavía,PER,"Todavía estamos muy lejos de la paridad, recalcó en el diario El País."
es,El País,LOC,"Todavía estamos muy lejos de la paridad, recalcó en el diario El País."
es,Chile,LOC,"Hoy fue un 8M histórico en nuestro país, donde millones de mujeres se juntaron a marchar por todo Chile."
es,Santiago,LOC,"Las fotos son de la marcha en Santiago, Valparaíso, Talca, Copiapó, Linares, Rancagua, Antofagasta, Valdivia y La Serena."
es,Valparaíso,LOC,"Las fotos son de la marcha en Santiago, Valparaíso, Talca, Copiapó, Linares, Rancagua, Antofagasta, Valdivia y La Serena."
es,Talca,LOC,"Las fotos son de la marcha en Santiago, Valparaíso, Talca, Copiapó, Linares, Rancagua, Antofagasta, Valdivia y La Serena."
es,Copiapó,LOC,"Las fotos son de la marcha en Santiago, Valparaíso, Talca, Copiapó, Linares, Rancagua, Antofagasta, Valdivia y La Serena."
es,Linares,LOC,"Las fotos son de la marcha en Santiago, Valparaíso, Talca, Copiapó, Linares, Rancagua, Antofagasta, Valdivia y La Serena."
es,Rancagua,LOC,"Las fotos son de la marcha en Santiago, Valparaíso, Talca, Copiapó, Linares, Rancagua, Antofagasta, Valdivia y La Serena."
es,Antofagasta,LOC,"Las fotos son de la marcha en Santiago, Valparaíso, Talca, Copiapó, Linares, Rancagua, Antofagasta, Valdivia y La Serena."
es,Valdivia,LOC,"Las fotos son de la marcha en Santiago, Valparaíso, Talca, Copiapó, Linares, Rancagua, Antofagasta, Valdivia y La Serena."
es,La Serena,LOC,"Las fotos son de la marcha en Santiago, Valparaíso, Talca, Copiapó, Linares, Rancagua, Antofagasta, Valdivia y La Serena."
es,Me_Too,ORG,"El mismo día se conoció el veredicto del juicio en contra de Harvey_Weinstein, donde al fin hubo una victoria para el movimiento Me_Too."
es,Weinstein,PER,"Aunque sólo fue considerado culpable de 2 de los delitos_sexuales por los que ha sido acusado, Weinstein deberá ir a prisión y a sus 67 años, arriesga entre 5 y 25_años de cárcel."
es,Weinstein,PER,"El movimiento Me_Too comenzó el año 2017, cuando más de 80 mujeres, entre ellas Angelina_Jolie y Gwyneth_Paltrow, acusaron de ataques_sexuales a Weinstein."
es,Prepárate,LOC,"Prepárate para la previa rebelde 8M. Este sábado 2 de marzo les invitamos a una jornada centrada en el cuidado mutuo para recargar energías y prepararnos para el 8M. En esta jornada nos estarán acompañando junto a charlas, un conversatorio y stand informativos las siguientes agrupaciones de 11.15 a 12.45 hrs."
es,Asociación,LOC,Asociación que trabaja por la promoción del enfoque_de_género en la obstetricia y ginecología.
es,Lugar Auditorio,PER,"Taller_de_Autocuidado, espacio de autocuidado, reflexión y calma a través del reconocimiento del sistema_de_regulación y la expresión_artística_del_collage, Lugar Auditorio."
es,Taller_de_Lecturas_feministas_del_Sur Conocer,ORG,"Taller_de_Lecturas_feministas_del_Sur Conocer y conversar sobre autoras del sur global contemporáneas cuya obra está atravesada por el feminismo, Lugar Sala 2."
es,Cupos,LOC,Cupos limitados.
es,Niña Pensadora,PER,Es que eres una Niña Pensadora y estas formando una opinión respecto a temas de tu interés.
es,Conocer,LOC,"Conocer vidas fascinantes, lleva también a interesarse por sus diferentes áreas del mundo_intelectual."
es,Code_to_Inspire,PER,"Es la fundadora y CEO de Code_to_Inspire, una organización_sin_fines_de_lucro que busca la alfabetización_digital y educación para niñas y jóvenes en Afganistán."
es,Afganistán,LOC,"Es la fundadora y CEO de Code_to_Inspire, una organización_sin_fines_de_lucro que busca la alfabetización_digital y educación para niñas y jóvenes en Afganistán."
es,comunidad_LGBTIQ,ORG," Hoy 17 de Mayo, conmemoramos este día con el objetivo de denunciar la discriminación en contra de la comunidad_LGBTIQ en el mundo."
es,Apesar,LOC," Apesar de la cuarentena, se alza la voz en redes_sociales, con la campaña Rompiendo el silencio que incita a que quienes aún sigan en el closet no tengan miedo de mostrarse como verdaderamente son, porque no es una enfermedad, no es un problema_psicológico, es simplemente una orientación_sexual, ¿qué tendría de malo?"
es,campaña Rompiendo,ORG," Apesar de la cuarentena, se alza la voz en redes_sociales, con la campaña Rompiendo el silencio que incita a que quienes aún sigan en el closet no tengan miedo de mostrarse como verdaderamente son, porque no es una enfermedad, no es un problema_psicológico, es simplemente una orientación_sexual, ¿qué tendría de malo?"
es,closet,ORG," Apesar de la cuarentena, se alza la voz en redes_sociales, con la campaña Rompiendo el silencio que incita a que quienes aún sigan en el closet no tengan miedo de mostrarse como verdaderamente son, porque no es una enfermedad, no es un problema_psicológico, es simplemente una orientación_sexual, ¿qué tendría de malo?"
es,¿,LOC," Apesar de la cuarentena, se alza la voz en redes_sociales, con la campaña Rompiendo el silencio que incita a que quienes aún sigan en el closet no tengan miedo de mostrarse como verdaderamente son, porque no es una enfermedad, no es un problema_psicológico, es simplemente una orientación_sexual, ¿qué tendría de malo?"
es,bifobia,LOC,Homofobia y bifobia.
es,Años atrás,ORG,"Años atrás, Wainwright_Churchill se había referido a la homoerotofobia."
es,LGBT+,PER,Al igual que la homofobia y otros tipos de discriminación hacia la comunidad LGBT+.
es,Estado?,LOC,"Actos que provocan un gran remezón en la comunidad, porque nos asesinan sólo por el hecho de ser mujeres y ¿qué hace el gobierno, el Estado?"
es,Prefieren,PER,"Prefieren estar del lado del violador, del femicida, del maltratador."
es,Convocatoria,LOC," Convocatoria masiva de mujeres que salió a las calles para exigirle al Estado políticas y presupuesto que eviten los femicidios, pero también para marcar la agenda nacional con el debate sobre el machismo y sus consecuencias_fatales."
es,Estado políticas,LOC," Convocatoria masiva de mujeres que salió a las calles para exigirle al Estado políticas y presupuesto que eviten los femicidios, pero también para marcar la agenda nacional con el debate sobre el machismo y sus consecuencias_fatales."
es,Chiara_Páez,LOC," El 3 de junio de 2015, el asesinato de una joven rosarina de 14_años, Chiara_Páez, terminó por conmover e indignar al movimiento de mujeres, que venía de realizar varias marchas para pedir justicia por diferentes femicidios aislados."
es,Ni,LOC," De hecho, el Ni  una menos que comenzó en Argentina se replicó en los años siguientes en diferentes partes de América Latina y el mundo."
es,Argentina,LOC," De hecho, el Ni  una menos que comenzó en Argentina se replicó en los años siguientes en diferentes partes de América Latina y el mundo."
es,América Latina,PER," De hecho, el Ni  una menos que comenzó en Argentina se replicó en los años siguientes en diferentes partes de América Latina y el mundo."
es,Chile,LOC,Femicidios en Chile.
es,Cuáles,LOC,Cuáles son los casos de femicidio con mayor sanción penal?
es,Comete,PER,"Comete femicidio el hombre que mata a una mujer que es o ha sido su cónyuge o conviviente, o con quien tiene o ha tenido un hijo en común."
es,Así,PER,Así como el hombre que mata a una mujer en razón de su género. ¿
es,Qué,LOC,Qué pasa si el autor del crimen viola y mata a una mujer?
es,¿,LOC,"Insultar sin oprimir, ¿se puede?"
es,Cuesta,PER,Cuesta no decir otro tipo de insultos que muchas veces esos patrones los tenemos arraigados de la infancia. ¿
es,Cómo,PER,Cómo le hacemos para cambiar estos patrones?
