País;Codigo Legenda;Texto
Brasil;*Bra_cyber *legenda_88;Há 5 anos, tentaram calar uma das vozes mais potentes das mulheres negras do nosso país. Marielle Franco foi executada brutalmente em 14 de março de 2018, mas sua família, as sementes e o legado da vereadora seguem em pé. Marielle lutava incansavelmente por justiça social, igualdade de gênero e valorização da vida das mulheres negras. Seu legado nos convoca a seguir nessa luta diária, a continuar denunciando o racismo, o machismo e todas as formas de opressão. Neste 14M pedimos que justiça seja feita e que os responsáveis por seu assassinato sejam punidos.
Brasil;*Bra_cyber *legenda_89;Uma das coisas que a gente encontra muito por aqui, em tom de desabafo, é CULPA. Não se culpe por ter feito coisas no seu passado, que você não faria com a cabeça de hoje. Tudo na vida depende de um processo de experiência e aprendizado. Seja gentil com suas versões passadas, tem coisas que você precisou do seu tempo pra identificar e mudar, e tá tudo bem. Se magoou alguém, nunca é tarde pra procurar a pessoa e se desculpar. Mas não fica guardando um peso sobre o que você não poderia ter feito diferente, naquele momento. Seja você por completo, inclusive com suas mudanças
Brasil;*Bra_cyber *legenda_90;O mundo tem mudado muito de 200 anos pra cá. Nunca se falou tanto sobre justiça social de diferentes tipos de minorias. Acredito que seja devido às pessoas conscientizarem umas às outras. Uma forma de ter empatia com alguém que faz ou diz algo problemático é se lembrar que um dia você também não soube sobre aquilo, e aprendeu. Nem todo mundo está disposto a ouvir, mas muita gente está. Todos estamos aprendendo. Por mais que você saiba muito sobre um assunto, não sabe sobre tudo.
Brasil;*Bra_cyber *legenda_91;Temos pautas em comum, cis ou trans, sofremos machismo. Nem tudo é igual? Mulheres negras, brancas e indígenas também não são iguais, e sofrem o machismo de formas diferentes às vezes, e nem por isso deixamos de nos unir. Não é preciso ter 100_por_cento das mesmas pautas. Eu não pretendo ter filhos e mesmo assim problematizo a sobrecarga materna por exemplo. Da mesma forma defendo o respeito à identidade de mulheres trans e sua inclusão na sociedade. Se já existe a palavra fêmea pra designar a parte biológica, porque não usar mulher pra incluir mulheres trans e cis?
Brasil;*Bra_cyber *legenda_92;Num mundo misógino, precisamos de sororidade pra nós erguer.  mulheres, fomos socializadas para nos ver, sempre e somente, competindo umas com as outras pela aprovação patriarcal, para olhar umas às outras com inveja, medo e ódio. O pensamento feminista nos ajudou a desaprender o auto ódio feminino. bell hooks
Brasil;*bra_cyber *legenda_93;Planejar sua rotina conforme seu ciclo menstrual,e, consequentemente, conforme sua disposição física e mental, parece uma utopia distante. Mas na internet, tudo parece ser possível. A hashtag Cyle_Syncing está bombando nas redes sociais com a proposta de sincronizar alimentação, prática sexual ou de exercícios, e até a agenda de trabalho, conforme a fase menstrual que você estiver passando. Apesar de ser um jeito inteligente e acolhedor de aprender sobre o próprio corpo, hackear o seu ciclo menstrual ainda tem seus desafios em um mundo pensado por e para homens, mas tem gente disposta a encarar. Você já calculou a data ideal de algum compromisso com base no seu ciclo.
Brasil;*bra_cyber *legenda_94;A psicóloga e escritora Núbia Lima trouxe em seu perfil uma provocação importante: por que o auge da beleza de uma mulher, em tese, é quando ela se parece com uma criança. A cultura patriarcal é, lamentavelmente, mais conectada com a pornografia e a pedofilia do que se imagina. Parecer uma mulher madura, segura e independente, nesse cenário, é um turn off aos olhos da sociedade. Nessa esteira, o aquecimento da indústria antievelhecimento não é mera coincidência: pipocam cosméticos e cirurgias que escondem rugas e outras marcas do rosto, que deveriam ser completamente normais, já que o tempo passa para todos nós. Mulher, você não tem que voltar a ser criança. Seu corpo não tem que ser de adolescente, tampouco você precisa fingir ingenuidade e imaturidade. Essa fase já passou. Você é uma mulher adulta que não precisa lutar contra o tempo. Seu auge é agora, escreve Núbia em seu perfil. Arrasta para o lado para conferir essa reflexão.
Brasil;*bra_cyber *legenda_95;Em 1927, o primeiro robô do cinema apareceu no filme Metrópolis. Na visão do diretor Fritz Lang, ele tinha seios de metal e se chamava Maria. Quase 100 anos depois, Alexa da Amazon, Cortana da Microsoft, Siri da Apple e muitas outras não precisam de uma representação física para serem estabelecidas como robôs de assistência a seres humanos, tampouco suas funções as definem como tal, mas sim o fato de que atendem com vozes e nomes femininos, fazendo com que seus usuários se sintam mais confortáveis ao dar ordens. Isso significa que servir ainda é coisa de mulher. Pelo menos para os homens na tecnologia, que são a maioria no desenvolvimento de inteligência e assistência artificiais, a resposta é sim. E é difícil não pensar na forma como esse fenômeno continua influenciando os papéis domésticos ainda atribuídos a mulheres de carne e osso. O único jeito de reverter esse olhar machista, na tecnologia e na vida real, é incentivando mulheres e meninas a se tornarem, também, participantes ativas no mercado da tecnologia. E, de preferência, que esse processo não leve outros 100 anos para render frutos.
Brasil;*bra_cyber *legenda_96;A culpa já sabotou algum momento de prazer que era só seu. Seja no sexo, na hora de comer ou de se cuidar com calma, a liberdade para experimentar o prazer livre de culpa continua longe de ser uma realidade para a maioria das mulheres. Em seu perfil, a fotógrafa Maria Ribeiro, refletiu sobre os impactos desse peso introjetado pelo patriarcado em todas as esferas de deleite que nos dizem respeito. Nos sentimos culpadas por dedicar tempo para nós mesmas, por não estarmos produzindo, não estarmos cuidando da casa, dos filhos, da família, das coisas. Se damos um tempo, agendamos uma massagem ou tiramos um dia de folga, parece que o mundo vai cair, afirma. Arrasta para conferir a reflexão e conta aqui: você tem conseguido separar o prazer da culpa.
Brasil;*bra_cyber *legenda_97;Cozinho profissionalmente desde os 18 anos. Não dá para contar as inúmeras vezes em que enfrentei misoginia e machismo nesses ambientes de trabalho, escreveu a chef Helena Rizzo após ter sido vítima de machismo no ambiente de trabalho. Em sua apresentação como jurada do programa MasterChef exibido nesta semana, o também chef Alex Atala preferiu destacar a beleza da cozinheira ao invés de mencionar suas habilidades profissionais, enquanto outros jurados, homens, foram apresentados a partir do currículo. Helena, por exemplo, é a única brasileira com uma estrela Michelin em seu restaurante. As diversas vezes que me senti incomodada e que o melhor que podia fazer era dar aquele sorrisinho constrangedor com o canto da boca e seguir em frente. Respeitem nosso corre.
Brasil;*bra_cyber *legenda_98;Todo dia é dia de olhar para o tsunami de paranoias que a sociedade impõe às mulheres, respirar fundo e torcer para que a gente siga com coragem e muita, mas muita, paciência. Manter a confiança e a autoestima apesar dos comentários que os outros, e a nossa própria mente, reproduzem é desafiador, mas juntas a gente chega lá.
Brasil;*bra_cyber *legenda_99;Trabalho no limite. E gosto de ter as pessoas no limite também. Tenho consciência de que eu sou pequena, atarracada, mal_humorada. Não tenho cabelo liso, não sou bonita, não tenho nada dessas coisas que as pessoas dizem que são necessárias para fazer sucesso. Tive que ser muito mais homem do que os homens. Acho que isso teria sido desnecessário se não tivesse que enfrentar um monte de babacas. Mas nunca puxei o tapete de ninguém, disse Marlene Mattos, em entrevista à Tpm em 2004. O documentário de Xuxa trouxe a empresária de volta à pauta do dia, por conta de relatos de comportamentos abusivos contra a apresentadora. Há quase 20 anos, Marlene falou sobre sua história de vida, a relação com Xuxa, o abandono familiar, a fama de abusiva, amor e machismo.
Brasil;*bra_cyber *legenda_100;"Uma mulher foi estuprada após ter sido deixada em uma calçada, desacordada, por um motorista de aplicativo na madrugada deste domingo, em Belo Horizonte. Antes do crime, ela ainda sofreu uma sucessão de abandonos: o amigo que estava com ela em uma festa a colocou no carro, passando mal, e mandou mensagem de texto avisando o irmão da vítima que ela estava a caminho; o irmão não respondeu à mensagem e nem aos toques de interfone feitos pelo motorista, que se retirou sem cogitar leva_la a um hospital, por exemplo. Depois de poucos minutos desacordada e sozinha na via pública, ela foi arrastada por um homem e estuprada. As imagens de câmeras de segurança que registraram o ocorrido têm causado indignação pelo descaso em série. Mulheres são ensinadas a cuidar desde cedo, seja da casa, de outras mulheres, dos filhos, dos mais velhos e dos homens. Muitas vezes, o trabalho de cuidado é invisível para todos, exceto para elas mesmas. Em um país com índices assustadores de abandono afetivo e financeiro masculino, violências como essa desapontam e machucam a todas, mas não causam surpresa: mulheres têm mais chances de serem abandonadas pelos seus companheiros em casos de doenças ou detenção, além de, tantas vezes, serem as responsáveis por assumir as responsabilidades e consequências causadas também pelo abandono paterno, sem mencionar o abandono do Estado. Elas não merecem o cuidado. Por ora, parece que nos resta cuidar uma das outras. Como podemos colaborar para a construção de uma cultura onde a mulher também seja protegida coletivamente."
Brasil;*bra_cyber *legenda_101;A cobrança por produtividade, animação e alto desempenho não costuma poupar as mulheres. Cansadas ou não, faça chuva ou faça sol, parece que sempre vai ter alguém, muitas vezes, nós mesmas, nos empurrando para uma produtividade adoecedora. A cientista e produtora de conteúdo Palmira Margarida reflete sobre a importância de não se deixar ser oprimida pela cobrança constante de produtividade e alta performance. Os perigos para a saúde de viver reagindo constantemente não são poucos. Não permita que te convençam que é preciso trabalhar enquanto eles dormem. A única coisa que você ganhará com isso é um burnout. Ou um infarto. E ambas as opções, eu tenho certeza, não são interessantes para você, diz. Arrasta para o lado para conferir essa reflexão e conta aqui: nas brechas de descanso, o que te ajuda a relaxar.
Brasil;*bra_cyber *legenda_102;A sociedade pode até tentar estimular a rivalidade feminina, mas a verdade é que nada é tão poderoso quanto a sororidade. A atriz Anne Hathaway compartilhou, recentemente, como viveu uma experiência incrível ao retornar para o set após a gestação do seu filho, enquanto lidava com inseguranças por estar em um corpo puérpero. Eu estava consciente disso e fui gravar usando meu jeans, dando o meu melhor, até que Sandra Bullock apenas olhou pra mim e disse: Você está bonita, mamãe. Isso já fez com que eu me sentisse maravilhosa. Na ocasião, em 2017, ela estava gravando o longa Oito Mulheres e um Segredo com as estrelas Sandra Bullock, Cate Blanchett e Rihanna. A volta ao trabalho depois de uma gestação é um momento delicado para muitas mães, por diversas questões, como lidar com estar distante do bebê, não ter uma rede de apoio e ainda estar vivendo as mudanças físicas e psicológicas que chegam durante e depois da gravidez. Estar em um ambiente de apoio, aceitação e empoderamento mútuo faz toda a diferença, ainda mais quando vem de outras mulheres que admiramos. Arrasta para o lado para conferir e conta pra gente: você já se sentiu fragilizada e foi acolhida pela força da união entre mulheres.
Brasil;*bra_cyber *legenda_103;Você já se sentiu culpada e incompreendida por priorizar a sua saúde mental. Em um mundo onde as urgências chegam aos montes, seja por meio das notificações intermináveis, das demandas infinitas da casa, dos filhos, trabalho e vida pessoal, conseguir estabelecer prioridades que façam sentido para você, e que não comprometam a sua sanidade, pode ser um baita desafio. Por isso, é tão importante ter uma rotina de cuidados com saúde mental. E ela não precisa ser tão elaborada quanto se imagina por aí. A multi talentosa atriz, autora e neurocientista Mayim Bialik, uma das estrelas da série The Big Bang Theory, compartilhou no seu perfil cinco atitudes, nem sempre vistas como simpáticas, para dar conta de um dia de cada vez. Arrasta para o lado para conferir e conta aqui: quais atitudes do dia a dia te ajudam a manter a sanidade.
Brasil;*bra_cyber *legenda_104;Por que será que é tão difícil entregar reciprocidade quando o assunto é o interesse que outra pessoa demonstra por nós. Isso me fez lembrar de todas as vezes que tentei provar o meu valor para alguém que sabia exatamente quem eu era, mas que não via vantagem nenhuma nisso. Gastei tempo, energia, modifiquei coisas não somente na frente do espelho, mas que estavam dentro de mim, eu mudei. Inteira. Tentei ser tão boa pros interesses dele que, no fim, achei os meus um tanto quanto fracos. Tentava constantemente mostrar o mulherão que eu era, mas, ao mesmo tempo, me diminuía para que ele me aceitasse. Fiz de tudo. Menos ser eu. E não funcionou. Sabe por quê. Porque você não consegue fazer uma pessoa se apaixonar por você dando mais daquilo que ela já não quer, refletiu a escritora e roteirista Caroline Larroque. Caroline é autora do livro de poemas O que me restou, Editora Penalux, 2020, escreve sobre relacionamentos e autoestima a partir das suas vivências. Em seu perfil, a escritora compartilha insalubridades da sua vida amorosa que dialogam com as experiências de muitas de nós. Você já renunciou a partes de você para tentar caber em uma relação que só tinha potencial para oferecer.
Brasil;*bra_cyber *legenda_105;É possível manter a autonomia artística durante a maternidade. A artista taiwanesa Annie Wang retratou a sua vida com o filho, durante quase duas décadas, desde a gravidez até a adolescência do garoto. A série Mother as a Creator surgiu em 2000, quando Annie ingressou no PhD em artes e engravidou, voltando o seu olhar para a relação entre mãe e filho. A maternidade é um processo de longo prazo, uma tecelagem complexa e cheia de camadas. Não dá para expressar tudo isso só pela imagem açucarada e geralmente romantizada de mãe e filho, nem pelo outro extremo, diz. Ao longo da série de 11 autorretratos, a artista criou camadas narrativas sobre as expectativas de gênero das mulheres, explorando a relação entre criatividade, maternidade e cultura. Atualmente, Annie continua produzindo os autorretratos. Arrasta para o lado para conferir o trabalho dela.
Brasil;*bra_cyber *legenda_106;Na tarde de hoje, o jogador Neymar Jr publicou em seu perfil uma carta aberta admitindo que foi infiel e que, desta forma, acabou expondo a companheira e também o filho que o casal espera. O post rendeu centenas de mensagens de admiração e apoio ao jogador pela atitude, vindas inclusive de celebridades. Mas o que acontece com a reputação de mulheres famosas que traem seus companheiros e o assunto vem à tona. Histórias recentes, no Brasil e no mundo, mostram que o carinho da população não é para o bico de mulheres consideradas adúlteras. Apesar das muitas discussões sobre os mais variados acordos de relacionamento, incluindo a não monogamia, tudo o que é considerado uma quebra de confiança por parte das mulheres acaba recebendo punição exemplar no debate público. O acolhimento e o perdão funciona para qualquer pessoa que admita um erro ou é restrito ao universo masculino.
Brasil;*bra_cyber *legenda_107;A artista plástica britânica Lydia Reeves encontrou, na arte de esculpir, uma ferramenta poderosa para trabalhar as inseguranças com o seu corpo, celebrando a diversidade e beleza das formais naturais de mulheres. Passei a maior parte da minha juventude lutando para aceitar minhas curvas especialmente durante e após a puberdade. As inseguranças moldaram negativamente a minha adolescência e continuaram na idade adulta. Nos últimos anos, tenho trabalhado muito essas questões em mim mesma, abraçando quem eu sou e o corpo que tenho. Escolhi também oferecer a outras pessoas formas de celebrar a si mesmas. Quero que meu trabalho tenha um impacto positivo em como as pessoas veem não apenas suas formas, mas como elas se veem como um todo, conta. Lydia trabalha criando esculturas realistas feitas sob medida, reproduzindo detalhes, texturas e formas anatômicas que não costumam ser enfatizadas nas esculturas, especialmente as femininas, como flacidez e poros da pele, dobras da barriga e a delicadeza da vulva. Passa para o lado para conhecer mais e conta pra gente: qual pedacinho do seu corpo você eternizaria numa escultura.
Brasil;*bra_cyber *legenda_108;Dou risada quando alguém diz que os cabelos brancos me fazem parecer mais velha. Vou fazer 65 anos, as pessoas acham o quê. Que vai parecer 75 só porque estou grisalha. Acontece alguma coisa no nosso cérebro quando vemos cabelos brancos, realmente. Mas eu não me importo, diverte_se a atriz Andie Macdowell, sobre a reação do público desde que resolveu usar os cabelos grisalhos. Adri Coelho Silva, criadora de conteúdo no Viva a Coroa, reflete sobre a forma como o etarismo recai sobre as mulheres, em especial, as grisalhas. O convite para parecer ser mais jovem é farto, e aceita_lo é uma escolha que pode tomar uma farta fatia da vida e do presente. Cabelos brancos são lindos. Os castanhos, ruivos, loiros e cor_de_rosa também. O branco é mais uma cor. Além disso, bonito mesmo é estar bem da pele para dentro. É lindo ver uma mulher aberta para o novo, que coloca suas vontades em si e assim muda o seu próprio mundo quantas vezes quiser.
Brasil;*bra_cyber *legenda_109;E nem o Gérard Depardieu. Se olharmos bem de perto, não sobra um. Nem todo homem, mas sempre um homem. Todos os tipos de abusos e violências, seja contra crianças, mulheres, animais, pessoas LGBTQIA+, pessoas negras, indígenas, contra os próprios homens, e com a nossa própria mãe Terra, são praticados e cometidos diariamente e majoritariamente por nós, homens, reflete Claudio Serva, criador de conteúdo sobre masculinidade saudável e sexualidade positiva no prazer_ele. Para Claudio, o problema que dá margem para tantas violências acontecerem é dos homens, sim, e cabe a eles transformar essa realidade. Bora quebrar esse pacto de silêncio que existe entre nós e encarar de frente esse desafio. Porque quem sofre tem pressa. Existe uma forma melhor e mais digna pra gente estar no mundo, e já passou da hora de encontrarmos maneiras mais gentis e sadias de expressar e viver nossas masculinidades. Chega de abusos, conclui.
Brasil;*bra_cyber *legenda_110;Eu não lembro a primeira vez que sofri assédio, provavelmente porque confundi com elogio. É cedo que a gente aprende a abraçar a violência como gentileza, mas o incômodo sem dono vagando pelo corpo denuncia, diz a escritora e publicitária Iana Villela, numa reflexão sobre as recorrentes violações de nossos corpos, e a importância de nunca normalizar essas violências. Diante da expulsão dos participantes do Big Brother Brasil, MC Guimê e Cara de Sapato, por importunação sexual, ela aponta a importância de um exemplo de punição em rede nacional. A nossa falta de segurança e, em casos menos graves, de conforto ao andar nas ruas ou viver nosso corpo de forma plena é marca rasgada em nossa pele. Ver homens com medo de nos achacar dessa maneira é o mínimo. Arrasta pra ler.
Brasil;*bra_cyber *legenda_111;A bailarina e criadora de conteúdo Thaís Carla conheceu o estrelato depois de participar do quadro Se Vira nos 30, no extinto Domingão do Faustão, e brilhar com sua dança no Show das Poderosas, de Anitta,. Apesar da naturalidade nos palcos e na mídia, essa autoconfiança foi conquistada sem referências de representatividade. Eu entendia que não era igual as outras crianças. Nunca desejei ser magra, mas botaram na minha cabeça que eu só poderia ter sucesso se emagrecesse. Depois, fui entendendo que posso conquistar tudo do jeito que eu sou, reflete. Em 2021, a bailarina bateu um papo com a Tpm sobre sua trajetória na dança, saúde e militância gorda na internet. Para Thaís, a autoestima é uma vocação humana, mas acaba sendo massacrada ao longo dos anos pelo bombardeio de pressões estéticas naturalizadas em uma sociedade gordofóbica. Apesar de tudo e de todos, a bailarina segue conquistando cada vez mais espaços e sendo ela própria a referência que não encontrou no começo da carreira. Arrasta para o lado para conhecer sua história e vai lá no link da bio ler a entrevista completa.
Brasil;*bra_cyber *legenda_112;Na madrugada desta quinta_feira, durante uma festa no Big Brother Brasil, o lutador Antônio Cara de Sapato tentou forçar um beijo e chegou a imobilizar a modelo Dania Mendez, que está participando de um intercâmbio entre o BBB e o programa mexicano La Casa de Los Famosos. A modelo reagiu com Já chega. Não. A violência cessou quando a produção do reality emitiu um alerta de atenção direcionado ao lutador. Mais cedo, durante a festa, Dania já havia retirado a mão do cantor Mc Guimê de seu corpo enquanto a dupla conversava com outros participantes. As situações de assédio geraram revolta nas redes sociais por explicitar o que já estamos cansadas de dizer: respeitem o nosso corpo. Em situações deste tipo, as vítimas podem demorar para entender o que está acontecendo. A ausência de reação no momento da violência é popularmente conhecida como congelamento: nem sempre conseguimos nos defender como gostaríamos em situações de abuso. Mulheres são socialmente condicionadas a não baterem de frente com agressores por motivos diversos, seja por se sentirem culpadas pela atitude alheia, por medo de que a agressão física escale ou pela falta de preparo generalizada quando o tema é consentimento. O corpo da mulher não está à disposição de ninguém além dela mesma. Você já foi assediada e teve dificuldade de expressar o seu desconforto prontamente.
Brasil;*bra_cyber *legenda_113;Qual é o verdadeiro papel de um bom pai. Em um país recordista de abandono paterno como o nosso, pais que assumem seus filhos, são carinhosos e colaboram com algumas tarefas na rotina da criança são considerados verdadeiros heróis pela sociedade. Com os contrastes entre tudo o que se espera e se atribui às mães, dos cuidados mais rotineiros ao afeto, passando pela formação intelectual e emocional, ser pai é infinitamente mais tranquilo. A atriz Samara Felippo coloca esta diferença em perspectiva. Hoje eu vejo uma necessidade de desconstruir padrões que nós ainda aceitamos, reflete. Na Casa Tpm, ela conversou com a escritora e criadora de conteúdo Andressa Reis e com a especialista em desenvolvimento humano Flávia Camanho sobre a disparidade imensa de expectativas que recaem sobre pais e mães na criação dos filhos. Vai lá no link da bio conferir esse papo e diz pra gente: você já se pegou aplaudindo um pai por fazer o mínimo.
Brasil;*bra_cyber *legenda_114;Nesta semana, em uma entrevista para o programa Saia Justa, a apresentadora Xuxa Meneghel se abriu sobre a carreira, sua relação com a imagem e a chegada aos 60 anos. Durante o bate_papo, Xuxa desabafou que foi submetida a cirurgias plásticas sem o seu consentimento, enquanto estava anestesiada. Após o nascimento da sua filha, a apresentadora quis aumentar as mamas, mas ao acordar da cirurgia se deu conta de que outras intervenções estéticas, como uma lipoescultura e botox no rosto, haviam sido realizadas. Eu sentia dor no corpo todo e não entendia por que estava assim se eu só queria colocar peito. Aí a médica disse que eu não tinha muito quadril e resolveu fazer uma lipoescultura, explicou. Por conta dessa situação traumática, a apresentadora ficou com fibroses que a acompanham até hoje.  além de ter operado as mamas mais cinco vezes, já que o corpo não se adaptou à prótese. Não é a primeira vez que uma celebridade vem a público compartilhar relatos sobre ter sido vítima de procedimentos não autorizados. Em 2021, a ativista e defensora dos animais Luisa Mell relatou também ter sido submetida a procedimentos estéticos sem o seu consentimento, alertando para a gravidade desse tipo de conduta, que deixa sequelas físicas e emocionais. Por que situações deste tipo ainda acontecem durante procedimentos estéticos.
Brasil;*bra_cyber *legenda_115;O termo redpill surgiu no filme Matrix, mas seu conceito logo foi reapropriado na cultura misógina. Hoje, o conceito tem sido utilizado nas redes sociais para se referir ao movimento de extrema direita que defende que homens não devem se relacionar afetivamente com mulheres, pois todas seriam manipuladoras e, ou interesseiras. O fenômeno também acredita que vivemos em uma sociedade que favorece as mulheres. Além disso, difunde ensinamentos para que homens aprendam a identificar e apenas manter relações sexuais com mulheres de alto valor, que seriam as mulheres não feministas, com menos de 30 anos e sem filhos, entre outras características ancoradas em um discurso misógino. Em seu perfil do Instagram, a pesquisadora de estudos culturais Mariane Santana refletiu sobre como os homens estão lucrando na internet monetizando o ódio contra as mulheres. Ao apontar que a sociedade vive uma inversão de valores, o que esses discursos machistas fazem, na verdade, é tentar afastar as mulheres da vida social. Busca_se enfraquecer a capacidade delas tomarem decisões acerca de seus próprios destinos, diz Mariane. Por que o ódio às mulheres é tão lucrativo nas redes sociais. Passa para o lado e vem conferir essa reflexão.
Brasil;*bra_cyber *legenda_116;Mesmo em um mundo tão desigual como o que vivemos, algumas situações da experiência humana são bem democráticas. A sensação de incompletude é um belo exemplo disso. Em sua primeira entrevista após se divorciar, a cantora Shakira falou sobre a sensação de não se bastar na solitude. algo que acaba afetando a praticamente todas as pessoas, ao menos em algum momento da vida. Aquela pulga atrás da orelha que sussurra absurdos como você não é boa o suficiente para receber amor e admiração pula mesmo em qualquer ombro, vide as palavras de uma das maiores divas pop do mundo. Exercitar o entendimento de que somos pessoas completas que trocam experiências e afeto com outras pessoas completas é um exercício para a vida inteira, e parece que nenhuma de nós escapa disso. Mas nunca é demais levar essa ideia para o coração e dar aquela necessária sacudida na autoestima sempre que a falácia da metade da laranja bater na porta. E por aí, você tem conseguido se achar suficiente.
Brasil;*bra_cyber *legenda_117;Me divertir com pessoas que amo, pular no meio do bloco no ritmo da música que ecoa, estar fantasiada e vestindo roupas que mostram minha pele não me faz menos profissional ou menos capaz, escreve a psicóloga Giulia Guimarães Tavares. Parece óbvio, mas ainda tem muita gente fiscalizando a diversão alheia e questionando o que mulheres devem ou não vestir,ou fazer, nos momentos de lazer. Dificilmente vemos homens serem questionados da mesma maneira por andarem por aí sem camisa ou farrearem com os amigos publicamente. Você já deixou de se divertir, em um momento de lazer, por receio de ser questionada profissionalmente.
Brasil;*bra_cyber *legenda_118;A naturalização das agressões e microagressões de mulheres em relacionamentos afetivos não é, nem de longe, uma exceção à regra. Apesar das inúmeras discussões sobre relacionamentos abusivos no debate público e de alguns avanços nos termos da lei, mulheres ainda são vítimas de pesadas agressões em relações íntimas, na esfera social e no campo jurídico. Em 2020, a psicanalista Maria Homem conversou com a Tpm a esse respeito. O grande bode expiatório da cultura é a mulher. Só que isso é tão profundo, inconsciente e sistematicamente repetido nas linhas e entrelinhas que todos acreditamos, homens e mulheres. É um nível de submissão à ideia que eu errei que você fala: eu provoquei, eu mereci, observou a especialista. Nossa reportagem ouviu histórias de mulheres que já passaram pela experiência de ter a autoestima minada em relações abusivas e reavaliaram a condição de precisar se encolher para caber em um relacionamento. O link da matéria completa está na bio. Nas suas experiências afetivas, você já se sentiu que estava em uma dinâmica de abuso.
Brasil;*bra_cyber *legenda_119;Todo mundo conhece alguém viciado em romance, que coloca o amado ou amada como a coisa mais importante do mundo sempre que se apaixona, e acaba reproduzindo o padrão obsessivo em todos os relacionamentos,ou até com crushs que nem viraram algo a mais,. A dependência emocional é mais comum do que se imagina e, geralmente, é marcada pela necessidade de validação vinda de um par romântico. Nesse tipo de dinâmica, o par idealizado funciona como uma droga para o dependente, que foca no outro e acaba não lidando com seus próprios problemas ou com o vazio da figura de um grande amor. Em entrevista ao The New York Times, Helen Fisher, pesquisadora sênior do Instituto Kinsey, da Universidade de Indiana, EUA, define como vício em amor o padrão de ter desejo obsessivo e pensamento intrusivo, nessas dinâmicas. Uma meta_análise do instituto cruzou 83 estudos sobre o assunto e estimou que cerca de 3_por_cento da população já teve algum problema sério com o vício em amor ao longo da vida. E esse número pode ser superior a 10 por cento entre os jovens adultos. Para romper com esse ciclo, os especialistas aconselham a alimentar outras paixões: amizades, hobbies, projetos, viagens, sonhos e até a organização de uma rotina saudável, os esportes, sempre eles, também são aliados importantes da regulação psicológica. E terapia, quando possível, pode ser uma peça_chave para organizar a confusão mental. E por aí, você já se sentiu viciada em amar.
Brasil;*bra_cyber *legenda_120;Quando uma mãe reclama do parceiro,ou do ex_parceiro, por não estar cumprindo suas responsabilidades de pai, provavelmente alguma voz, mesmo que venha de dentro da cabeça dela dirá que esta mulher não soube escolher um bom pai para os filhos. De certa forma, o que se espera das mães é que a maternagem se estenda, também, ao parceiro. Misteriosamente, o bom preparo do homem para ser um pai parece não passar por escrutínio público. Quando erram, os pais são socialmente mais livres para dizer que estão aprendendo, que precisam de tempo para si e até mesmo que não estavam prontos para tamanha responsabilidade. Uma mãe seria socialmente acolhida se repetisse as mesmas palavras. Muito provavelmente, a resposta é não. Os erros paternos também acabam pesando sobre a reputação das mães que, para muitos, não soube escolher o pai dos seus filhos. Essa crença não é nociva apenas para as mulheres: com ela, os filhos também perdem a chance de serem cuidados, com a dedicação merecida, por dois adultos responsáveis. Mais do que isso, os pais também deixam escapar a oportunidade de exercer a paternidade real, com tudo o que ela traz de duro e com todas as vivências afetivas fantásticas que só esse elo proporciona. Conta pra gente: você conhece muitos homens que escolhem ser bons pais de verdade.
Brasil;*bra_cyber *legenda_121;Recentemente assumi os fios grisalhos, que tenho desde os 25 anos, e notei que a forma como as pessoas me percebem mudou. Começaram a achar que sou mais velha do que de fato sou e passei a me sentir mal com isso, o que não deveria ser um problema, conta a fotógrafa Maria Ribeiro. Passei a vida inteira ouvindo que os homens envelhecem melhor que as mulheres, como se fosse uma coisa biológica. Mas a única diferença é que vivemos em uma sociedade que permite aos homens envelhecerem sem serem julgados, excluídos e estigmatizados. Arrasta pra ler sua reflexão.
Brasil;*bra_cyber *legenda_122;O relacionamento entre a atriz Bruna Griphao e o modelo Gabriel Tavares, participantes do Big Brother Brasil, levantou uma discussão séria sobre relacionamentos abusivos e a dificuldade em se reconhecer neste tipo de relação. Entre outros comportamentos, o modelo ameaçou em tom de brincadeira, durante um desentendimento, dar uma cotovelada na boca da parceira, gerando tanta revolta nas redes sociais que fez com que o apresentador interviesse na relação. Quem está envolvido em um relacionamento talvez nem perceba, mas quem está de fora consegue enxergar quando os limites estão prestes a ser gravemente ultrapassados, alertou Tadeu Schmidt durante o programa ao vivo no domingo. Para além das atitudes do casal, a fala de Gabriel é inaceitável porque declarações desse tipo costumam preceder abusos mais graves, que por vezes são normalizados dentro de uma cultura machista e letal. Bruna aparenta ser uma mulher forte, destemida, que fala o que quer, e Gabriel está bem longe de fazer a performance do típico machão. Embora Bruna não deite para Gabriel, ela xinga, responde rispidamente, dá uns foras, ele faz com que ela se submeta a ele. Sem perceber, foi sugada por Gabriel. Está preocupada em proteger um homem que não a tem como prioridade nem no jogo nem na vida, explicou a psicanalista Manuela Xavier em uma discussão no seu perfil sobre a complexidade que as relações tóxicas carregam.
