País;Codigo Legenda;Texto
Moçambique;*mocamb_cyber *legenda_70;Preciso de mim como nunca precisei. Cheguei a uma fase da minha vida que aos olhos do mundo pareço não dar valor ao que me rodeia nem ao que devia constituir preocupação. A postura afeminada, um tom de voz mais baixo, um andar mais cauteloso, livros menos radicais, amizades comportadas, ter os pés no chão, e etc. Recentemente, estranhei a ausência de lágrimas ao sair de uma relação amorosa onde tanto me dediquei, amei e fiz planos. Namoro terminou e no dia seguinte segui sorrindo, leve e solta e com uma vaga para o próximo. Já não me importo com o que vão pensar ao me verem descalça a caminhar na estrada. Na verdade, o lugar da minha mente onde armazenava o peso na consciência tende a reduzir. Para mim, desde que não faça mal ao outro, a liberdade é ainda um campo virgem por se experimentar. Cheguei a esta fase onde quando as lágrimas me invadem permito que elas beijem meu rosto, me permito sentir dor e chorar, gritar e abraçar.Distribuo elogios aos rostos que me transmitem energias positivas, colho flores na rua, ajudo pessoas a atravessar, converso com a senhora das badjias, em fim, os meus dias são sim finalmente poesia. E ainda bem que estou assim e aqui. Preciso de mim como nunca precisei e este exercício de me pertencer e ser inteiramente minha tem evoluído todos os dias. Tenho um check_list de auto cuidado e sigo este ritual diário de amor próprio de forma minuciosa, tirando os dias da ressaca, claro! Estou numa relação tão intensa, tão saudável e tão madura e responsável comigo mesma, tenho realizado o que desejei que pudesse ser um amor dado, fazendo de mim o amor da minha própria vida. Cuido do meu corpo, seleciono meus pensamentos, escolho o que dar valor,me  dou prazer e por vezes escolho amar o outro sem que este amor signifique tirar um pouco de mim. Estou egoísta sim e tenho me amado, ligado pra mim mesma, saído sozinha pra apreciar o sol, tomado cerveja no quarto e rido dos meus tombos, tenho lido tudo e todos. Tenho rezado, me encontrado e construído a cada dia as mulheres que fui, as mulheres que sou e os seres humanos que hão de vir de mim.
Moçambique;*mocamb_cyber *legenda_71;Da vulva viemos, à vulva voltaremos. Lábios finos, grossos, extensos, estreitos. Boca aberta que emita um grito, fechada como um assobio. Panos rosa ou pretos outros ainda castanhos. Antros, oásis, pântanos ou caminhos capinados, outros bem desertos. Pétalas de todas as cores de um mundo que parece flor.
Moçambique;*mocamb_cyber *legenda_72;Mulher és à natura o requinte. o ritmo à melodia, és à rítmica o presto da partitura do tempo. sinfonia. o gesto da quimera ao luzir do ápice. o ánis. o fonema de toda alvorada. mulher, era sem vírgula o gênesis. sem epístolas a existência. e tu, ditame em verbo, foste à luz o brilho de todo engenho em arte.
Moçambique;*mocamb_cyber *legenda_73;sou África. de olhos brancos. Que sente nos poros. A nascença da humanidade. Vidas do transacto tempo. Que nascem do rio da minha respiração. África sou. Meu pretérito ferido pela escravidão. Meus olhos com sonhos da imensidão. Outrora fustigada pela solidão. Sólida hoje, viva na vida dos meus filhos. África rasgada em lágrimas na então esfera. Renascida e cheia de esperança. Em meu ventre. frutos da minha perseverança. Sou mãe. pois ofereço a atmosfera. Bela e cheia de corres da natureza. Colorida de águas, banhada de infância. África de bela beleza. Sou África.
Moçambique;*mocamb_cyber *legenda_74;Minha primeira obra literária Sonolência e alguns rabiscos esgotou hoje, dia do seu lançamento. A capacidade de sonhar sempre foi o grande segredo daqueles que mudaram o mundo. Os sonhos alimentam a alma e dão asas a inteligência. É no solo fértil da memória onde semeamos os sonhos que farão grande diferença em nossa existência. Sempre vão existir barreiras, falta de meios, falta de tempo e outras situações que possam te desencorajar. Vai existir quem não goste do que fazes, quem só te ver ver desistir, quem se incomode com o teu brilho. Tudo isto é mais alguma coisa. Mas não desista dos teus sonhos.
Moçambique;*mocamb_cyber *legenda_75;A discriminação com base na orientação sexual, género e raça constitui um retrocesso nas conquistas dos direitos humanos. Eu digo preconceito_fora.
Moçambique;*mocamb_cyber *legenda_76;Óptimas notícias. No dia 3 de Dezembro, dia mundial da deficiência, vou realizar a segunda edicção do sarau cultural Incluarte. Será um momento de música, poesia e teatro nas diversas formas de expressão: língua de sinais e braille, risos e silêncio. A actriz Isabel Jorge já confirmou a sua presença. Na música conto com a presença da Yolanda Kakana, Sizaquel, Rafael Bata, Sérgio Muiambo, Beauty e a violinista Edinise Nassone. Na poesia estarei com o Leo Cote, Negro, Eurosinanda, Vatsundzuxi os poetas da Tv Surdo. A apresentação do evento estará a cargo da belíssima Andrea Silva e do jornalista Abdul Remane Ibraimo. Conto com a tua ilustre presença, passe a mensagem e traga uma pessoa com necessidades educativas especiais. Eu a arte agradecemos. Inclusão sempre.
Moçambique;*mocamb_cyber *legenda_77;Atenção mulheres! O evento Poemas, Turbantes e Pensamentos com Énia Lipanga deste semestre semestre será online. Fiquem antentas pois em breve trarei mais informações para a vossa inscrição e participação. Precisamos nos reinventar face ao coronavírus, mas não podemos parar. Manifeste interesse com um comentário!
Moçambique;*mocamb_cyber *legenda_78;Olá, És minha convidada especial para fazer parte do evento: Poemas, Turbantes e Pensamentos com Énia Lipanga. Neste evento três em um, vais aprender o segredo para fazer Turbantes, enquanto te embalas num sarau de poesia e por fim, vamos, também, conversar sobre temas do nosso interesse. A oficina custa 500 meticais e as inscrições estão abertas até o dia 6 de Março, com a possibilidade de pagar em duas prestações. Este evento é exclusivo e se restringe a apenas 30 mulheres.
Moçambique;*mocamb_cyber *legenda_79;O tempo seleciona as companhias. Sempre teremos pessoas ao nosso lado, porém elas serão selecionadas, substituídas e até mesmo diminuídas com o tempo. Os obstáculos, as dificuldades e as conquistas elam são um filtro que vai repelindo ou trazendo pessoas na nossa vida. Por exemplo, a maioria das pessoas que estavam dispostas a dividir a conta do restaurante comigo ou a fazer um xitique de bolsas não são as mesmas que se preocupam com a minha saúde emocional. Portanto, muitos só vão precisar de ti enquanto lhes fores útil. É uma realidade constrangedora mas que devemos aprender a viver com ela. Hoje sou muito grata aos que ficaram e são meu único abraço quando sinto frio. E dou boas vindas aos que diariamente vão chegando até mim pela luz e energia que emanam. Procuro ser uma boa companhia para todas as minhas companhias e faço a questão de estar sempre com os meus em todos seus momentos. Não que isso me torne um ser especial, mas penso que fazer o bem ao próximo é a missão do ser humano. Que possamos ser mais cuidadosos com os nossos amigos.
Moçambique;*mocamb_cyber *legenda_80;Realizamos, ontem, no parquinho da Ponta Douro, a primeira oficina de leitura e pintura do *projecto* Palavras que Andam. Deste grupo, com certa de 30 crianças, somente uma já tinha tido contacto com livros infantis, mas não me espantei, pois é a realidade de muitas crianças moçambicanas. Porque a leitura não tem tamanho, diminutivo e muito menos fronteiras, as crianças do projeto Lwandi Surf pintaram a sua imaginação e exercitaram a leitura. As crianças comprometeram a se juntar todos os sábados para a leitura conjunta de estórias. Muito obrigada, Ethale Publishing e Kuvaninga pelo apoio no projecto. Nádia Munguambe, estamos juntas e menstruadas.
Moçambique;*mocamb_cyber *legenda_81;Olá família. A campanha A SOBREVIVÊNCIA delas não lhes permite FICAR EM CASA continua. Conseguimos proteger cerca de 11 mil vendedeiras dos mercados de Maputo e Matola graças ao grande Contributo da associação h2nmozambique em 10 mil máscaras (financiadas pela Noruega) e de ajudas valiosas das estilistas Paula Cuna e Iria Marina Adriano. Recebemos igualmente, máscaras doadas por artistas, ativistas e amigos! Estamos na semana de recolha de doações. Ofereça uma máscara que nós faremos chegar. Para quem tiver uma capulana também aceitamos pois a Gércia Xavier se ofereceu a costurar máscaras para nossa campanha a custo zero. Quero agradecer à todos que nos tem ajudado a ajudar. Juntos podemos fazer a diferença.
Moçambique;*mocamb_cyber *legenda_82;Distribuição de máscaras: 10 MERCADOS abrangidos na capital do país. A campanha A SOBREVIVÊNCIA delas não lhes permite FICAR EM CASA conseguiu abranger boa parte dos mercados da cidade de maputo em uma semana de distribuição intensiva de máscaras. Trata dos mercados Grossista, Fajardo, Central, Xipamanine, Mandela, povo, Luis Cabral (Brigada), Vulcano, Mafalala e Mercado do peixe onde as ativistas distribuíram um total de 5000 máscaras de capulana que respeitam as recomendações do Ministério da Saúde como forma de proteger as vendedeiras. Momentos de muita emoção marcaram a distribuição dos protetores faciais pois boa parte das mamanas sabe da importância de se proteger porém a sua condição financeira na a permite. Acompanhe nas fotos um resumo da nossa semana. As máscaras distribuídas fazem parte das 10 000 oferecidas pela associação h2nmozambique (melhorando vidas) e vem acompanhadas por sabão e um folheto de instruções contendo informação sobre os cuidados a ter com os protetores faciais, tudo isto graças à contribuição financeira da Noruega.
Moçambique;*mocamb_cyber *legenda_83;Olá família, olá mulheres! 07 de Abril terminou, o que acham de doarmos as capulanas de celebração para as mulheres em Cabo_Delgado? Aqui está a minha capulana, quero que ela cubra e proteja outra mulher. Aceito receber as vossas também e me comprometo em fazer chegar através da rede Mulheres Jovens. Líderes de Moçambique.
Moçambique;*mocamb_cyber *legenda_84;Celebrações de 7 de Abril não tamo a tratar. Neste dia 07 de Abril, não temos motivos para celebrar. Quando as outras choram, nós choramos também.Quando tudo ficar bem, celebraremos, todas juntas. Aquela capulana que marca o dia eu vou doar para mulher em Cabo_Delgado.
Moçambique;*mocamb_cyber *legenda_85;Autoretrato. É óbvio que tenho marcas, quem não as tem? Tenho alguma dor mas também colecciono corações partidos Tenho os seios flácidos e caídos. Mas também montanhas que aliciam olhares à minha foz. Tenho quem me ouve e quem silencia esta voz. Tenho pontos na vulva e costuras também na alma. Tenho dores crônicas de injustiça e lágrimas nas palmas. Sangue que pulsava já regou minhas pernas. E vida com pés próprios já pisa esta terra. Sou estes sinais do tempo. Tenho algumas cicatrizes e micoses do tempo. Tenho marcas da vida, quem não as tem?
Moçambique;*mocamb_cyber *legenda_86;Não sou mulher para casar. Uma mulher para casar sabe ser e sabe estar. Sabe cozinhar, sabe lavar e sabe passar. Quer se dedicar a ser mãe e a seus filhos educar. Isso me faz pensar que não sou mulher para casar. Uma mulher para casar sabe que nunca deve gritar. Mais alto que seu marido e nunca o deve contrariar. Deve aceitar sem questionar e dar sem esperar. Isso me faz acreditar que não sou mulher para casar. Uma mulher para casar deve ser humilde o bastante. Deve aceitar que as prioridades da família vem sempre antes. Deve ignorar os seus sonhos e ceder para o bem comum. Isso me faz questionar se casar me levará a lado algum. Uma mulher para casar não pode estudar em demasia. Pois de lado as responsabilidades da casa ela deixaria. Tem de ter os pés no lar e focar em sua família. Sonhos individuais? Não, ela não se atrapalha por fantasias. Chega dessas ideias machistas em volta das mulheres. Ensinem a elas que podem ser o que quiserem. Ensinem a sonhar, ensinem a correr atrás. E que casar não deve subtrair seus sonhos mas sim somar.
Moçambique;*mocamb_cyber *legenda_87;Há formas de colher poeiras em águas paradas. Mas no mar, não?! ondas de rendas distintas no mesmo lençol. Adornos azuis ou cinzentos, borbulham em pancadas ao emergires, mas suaves ao regressarem. E o lençol, Quente se o sol se esconde, Frio ao mergulho súbito, para despejar emoção.
Moçambique;*mocamb_cyber *legenda_88;Tenho estado a ensaiar a solidão. A ausência de sons. As luzes apagadas. Testar o fecho do ciclo da saudade. Que ninguém ousa provar. Ou entreter_me com a flacidez dos meus seios. Preciso me acostumar com o aroma túmulo Estrangular minhas mãos fartas de areia. E segurar a seiva dos meus olhos. A noite é um país sem dono. É dela que também me disponho. Sem precisar da luz dos homens. Dos orgasmos mascarados. Ou das sobras de um sentimento.
Moçambique;*mocamb_cyber *legenda_89;Bateria fraca. Não me recarregas mais! Vê, estou constantemente com 2_por_cento. Já não me manejas conectada na tua tomada. Já não visitas os stories dos meus sentimentos, Já não reages perante meus stickers. Nossa vida tornou_se de emojis tristes, Já não fazes roll nas frases do meu corpo. Deixas_me constantemente offline. Já não me actualizas, Embora minhas paisagens careçam de tuas visualizações. Quando foi a última vez que fizeste um screenshot deste olhar? Quando deletaste minha roupa íntima? Quando recebi tuas mãos sobre o meu delicado hardware? Quando tocaste no fundo do meu software? Esqueceste_te da password dos meus lábios, não é? Meu mouse já não sente os clicks dos teus dedos! Colocaste_me no mute, já não posso vibrar, Mesmo com meus links ao teu dispor. E o ringtone dos meus gemidos clamando pelo teu ouvido! Bateria fraca.
Moçambique;*mocamb_cyber *legenda_90;Calcinhas e sutiãs pra quê? Se as flores dos lábios também precisam abrir_se. Se a seda da curva quer a carícia do sol. As dunas só sorriem desnudas. Os montes clamam exibir a lava. E o cume fica triste na ausência da primavera. Calcinhas e sutiãs pra quê? Se a fartura adoece nas tiras. Se a fortuna galga os passeios da cintura. Haverá elasticidade que suporte. Onde se sufoca o assobio das nádegas. E os lábios clamam sorrir no verão. Ou jorrar vinho da perdição. Calcinhas e sutiãs pra quê? Se o bojo suga o beijo do mamilo endurecido. Se os rios murcham quando se extingue o ar. E não há mais dedos para alcançar o fecho. Onde o relvado não pode se espreguiçar. E as bocas inibidas de contemplar a folia das geografias. Calcinhas e sutiãs pra quê? Se a língua é interrompida o seu grito. Se as laranjas, melancias e tantas outras frutas. Morrem antes do sumo. Então que se rebentem as bordas desses farrapos. Não precisa cor nenhuma a aparecer. Nem se ocultar no tímido preto. Basta apenas que não existam. Calcinhas nem sutiãs. Calcinhas e sutiãs pra quê?
Moçambique;*mocamb_cyber *legenda_91;Sou rodada. A minha língua se rebela no céu_da_boca. Trava entre os dentes serrados. Enquanto vasculha pela melhor resposta. Quantas pinceladas terei dado. Quantas vezes chupei. Que quantidades de líquido engoli. Quantos convidados já entraram na minha festa. Em quantas cadeiras me sentei. Quantas cabeças se deitaram no meu relvado. Será que sou rodada? Foi só um pau ou a padaria inteira. Será que as rapidinhas somam. Ou só de pensar naquilo o número se acrescenta. Me pergunto o porquê. De um homem que deu a volta ao mundo. Se preocupar com o número de hotéis onde já me hospedei. Como contar as efemérides de orgasmos. E dias sem sol e explodir entre os lábios. Será que sou rodada? Sim, sou rodada. Como um sapato para vários pés. Sou a festa de boca livre e sem convites. Abrigo de marginais ou elites. Sou rodada. No meio das minhas pernas. Sou a xicalamidade vasculhada. Um rio na estiagem. Beco que virou autoestrada. Sou rodada e aqui. Os mulatos fizeram ralis. Os pretos cuspiram no prato. E as pretas. juntaram as tesouras. Sim, sou rodada. Sendo a profissa ou a aprendiz. O almofariz de mil pilões. O mel que já não existe. O céu limpo que chove. Sou rodada. Programada ou por acidente. Colecciono constelações aqui dentro. Já acolhi lápis de cor, tempestades no centro. Mas também verdadeiras serpentes. Sou rodada. Mas só dei pra um. Se calhar dois ou duzentos. Mas também por ser mulher o número pouco importa. Então sim eu sou rodada
Moçambique;*mocamb_cyber *legenda_92;me apetece dar, entregar e me doar, dar sem me culpar, sem ter o que me perdoar, dar sem olhar, dar a chamuça, o biscoito, dar a torta e a direita, não fechar as minhas portas e dar a esquerda, me apetece entregar, me ofertar, sem que em mim resida a culpa, de ter me entregue sem luta. dar sem qualquer compromisso, dar sem me unir, dar apenas pra chegar lá e sem ninguém para me apontar. dar e ficar sem peso na consciência, se calhar ter de deixar de ser mulher, paciência. tantas vezes não dei, não por preguiça, mas porque fui ensinada que a fruta era sagrada e só a devo dar ao consagrado. o mesmo consagrado, que só dá para o seu agrado
Moçambique;*mocamb_cyber *legenda_93;Com quantos paus se faz uma carreira? Com quantos paus se faz uma carreira. Senhor recrutador? Me mostras estes tardios degraus para me ludibriarem os sonhos. Enquanto me ocultas os caminhos para o elevador. Será que o meu passo a passo é relevante. Ou ainda precisarei recorrer a um decote mais excitante? Me diga: há aqui asas para ascensão? Ou a profundidade da minha garganta dita a elevação? Com quantos centímetros de racha. Se anulam as cláusulas das vastas páginas. Sobre a competência que me é exigida? Pra quê tanto suspense. Se só de olhar pra minhas curvas sei que a vaga me pertence. Ou só preciso ter conhecimentos da língua? Então esqueçamos que inteligência é a crucial exigência. Que se removam os requisitos obrigatórios. Porque o meu gemido já vai apagar esse período probatório. Preciso mesmo que me direcciones. Senhor recrutador. Me mostra logo o chefe. De quem virá o convite para jantar. Qual pau me fará transpirar. Para que eu viva do meu suor. De quem será a palmada no rabo. O sussurro no ouvido. O mexe mais um bocado. Para teres o salário duplicado. Me indica logo os caminhos. Dispenso tamanha burocracia. Está visível que são dispensáveis. Estes CVs apetrechados. Bastam apenas pernas abertas e olhos fechados. E porque já alongamos muito esta entrevista. Há homens na fila à espera. Comigo eu sei que só dando é que se recebe. É a sentença de nascer mulher. lambemos as canetas do professor pra ter notas. Cavalgamos nos canudos na faculdade. E aqui no job também existem regras. Eu quero saber: Com quantos paus se faz uma carreira?
Moçambique;*mocamb_cyber *legenda_94;Não presto, nunca disse que prestava. Vês minhas vestes. Quase que inexistentes. Meu caminhar que atiça.Meu olhar que quase enfeitiça. O drible das minhas bolas ocupando as ruas. Tenho o caminho cheio de espinhos. Sou a flor de lótus que sorri na lama. Com mil lutos acomunados nas entranhas. Não presto. Nunca disse que prestava. E teimas te aproximar à alguém que só te espanca. Porque queres ler as frases das minhas ancas. Não contenho palavras. Jamais me faço subalterna. Não meço vocabulário. E abro a boca na mesma frequência que afasto as pernas. Não presto. Pego pretos esfrego brancas. Tomo pretas e petiscos nas barracas. E na igual sentada. Rodopio com a língua o gargalo das garrafas. Sou abusada e mal criada. A que já se aponta o dedo sem precisar ser julgada. Sou caminhos perdidos com uma porta. Sou um caminho sem volta. Não presto. Tenho garras que não juntam temperos. Sou o conjunto de intempéries. Almofadas amassadas. Mil costas arranhadas. Sou tóxica e bem imprestável. Sou a cadela que morde e range. Enfio o dedo e a língua. Ali onde constrange. Não presto wenô. Faço banquetes em templos do espírito santo. Distribuo boquetes para um e para tantos. Sou sedenta de sangue, ave de rapina. Que ao dormir empina. E já sabes que não uso calcinha. Mas porque és teimoso e persistente. Trazes versículos para esta descrente. Me Transbordar sermões. para me pôr na linha. Queres me ditar regras. A hora de voltar pra casa. Cá estás tu novamente. Contraindo jaulas para minhas asas. Não presto. Mas porque me domar é teu plano. Ha podes vir. Mas não me responsabilizo pelos danos
Moçambique;*mocamb_cyber *legenda_95;Eu era apenas um bebé, Que o leite materno do peito e do biberão. Foi bruscamente trocado pelo sémen. O que era quente e doce, afago e alento, Continua quente, mas agora tenebroso e violento. Eu era apenas um bebé, Mas minha primeira inspiração se misturou ao ar, Uma estranha quietude tomou conta dos kulungwanas. Minha chegada não foi motivo de celebração, Pois não carregava um pénis entre as pernas. E foi então que fui brindada com algemas, E minha triste sentença foi proferida: Condenada à morte desde o meu primeiro choro, Tudo pelo simples fato de ter nascido mulher. Eu era apenas um bebé, A vida que mal havia começado me conhecer, Já estava marcada por destino sombrio e sujo. Eu era apenas um bebé, Mas quem ousaria contestar a sentença de nascer mulher? Quem estaria disposto a ser a arma e condenar esta chacina? Meu corpo, Que deveria ser templo de inocência e descoberta, Foi tomado como propriedade por um, dois ou mais seres rijos. Trocam minha chucha e canções de ninar, Por tapas no rabinho encharcado de diarreia. Eu era apenas um bebé, Meu rebolado de ossos frágeis.Agora suporte para desejos de homens (grandes) Ou de grandes homens que preferiam eleger o silêncio. Eu era apenas um bebé, A inocência se dissolve, O amargo tomou os paladares, Apesar de cobardes, Pois nunca dirão que eu era apenas um bebé. Quantas mais fraldas terão de ser destruída para engrandecer a virilidade dos homens?
Moçambique;*mocamb_cyber *legenda_96;Eu liberto meus pais do sentimento de que já falharam comigo. Eu liberto meus filhos da necessidade de trazerem orgulho para mim. Que possam escrever seus próprios caminhos de acordo com seus corações, que sussurram o tempo todo em seus ouvidos. Eu liberto meu parceiro da obrigação de me completar. Não me falta nada, aprendo com todos os seres o tempo todo. Agradeço aos meus avós e antepassados, que se reuniram para que hoje eu respire a vida. Libero das falhas do passado e dos desejos que não cumpriram. Eu os honro, os amo e os reconheço inocentes. Eu me desnudo diante de seus olhos. Por isso, eles sabem que eu não escondo nem devo nada além de ser fiel a mim mesma e à minha própria existência, que caminhando com a sabedoria do coração, estou ciente de que cumpro o meu projeto de vida, livre de lealdades familiares invisíveis e visíveis que possam perturbar minha Paz e Felicidade, que são minhas únicas responsabilidades. Eu renuncio ao papel de salvadora, de ser aquela que une ou cumpre as expectativas dos outros. Aprendendo por meio e somente por meio do AMOR, eu abençoo minha essência, minha maneira de expressar, mesmo que alguém possa não me entender. Eu entendo a mim mesma, porque só eu vivi e experimentei minha história. Porque me conheço, sei quem sou, o que sinto, o que faço e por quê faço. Eu me respeito e me aprovo. Eu honro a Divindade em mim e em você. Somos livres!
Moçambique;*mocamb_cyber *legenda_97;A pessoa certa não te vai afastar daquilo que tu és, pelo contrário, vai te incentivar a te descobrires e vai te amar todos os dias da mesma forma. A pessoa certa vai saber te suportar quando, ao invés de seres flor, fores espinhos. Vai olhar para os teus olhos quando estiveres a chorar ou em desespero e vai te dar a certeza de que continuará ao teu lado.
Moçambique;*mocamb_cyber *legenda_98;Aquela sim era mulher para casar. Estás a querer me dizer que existe um perfil de mulheres que merecem casar. Claro! Aquela miúda, Énia, só a maneira de falar, ela sequer conseguia me olhar nos olhos. Mas isso é opressão. Qual opressão mulher? O nome disso é respeito. Também nem, estou a falar de respeito com quem, a dona das respostas. Estás a querer me dizer que uma mulher não deve responder? Até pode responder, já querer medir inteligência com homens isso não. Tu já viste teu comportamento? Doutra vez na festa do final do ano, te afastaste da tua área de jurisdição, ti panela, maprato e etc, foste discutir sobre insurgentes de Cabo_Delgado, naquela roda de paus Énia!
Moçambique;*mocamb_cyber *legenda_99;Nesta data, quatro de janeiro Dia Mundial do Braille, lançava em 2020 um dos projectos mais incríveis e emocionantes da minha carreira, o meu primeiro livro Sonolência e Alguns Rabiscos. É o primeiro livro de poesia em braille em Moçambique e feito de forma artesanal com capas de cartão reciclado. Contei com o abraço e apoio de amigos e vai aqui, mais uma vez, o meu especial agradecimento. Tive o único privilégio de ter o professor Nataniel Ngomane como revisor da obra, o filósofo e ensaísta Dionísio Bahule fez as linhas do prefácio e tenho como foto da capa, uma das obras do maravilhoso fotógrafo Mário Macilau. Obrigada a Kuvaninga cartão da arte pelo acolhimento neste viagem que marcou a criação do movimento Incluarte.
Moçambique;*mocamb_cyber *legenda_100;Hoje é o Dia Mundial do Surdo, e escolhi partilhar este vídeo em silêncio para lembrar que quando falamos sem interpretação em língua gestual, excluímos aqueles que não ouvem, deixando os no silêncio. Eu aprendi o alfabeto completo e algumas frases do quotidiano em língua de sinais, não só para incluir, mas também para não me sentir excluída. O desafio para hoje é tentarmos, pelo menos, aprender o nosso nome, pois nunca é tarde para começar a compreender e respeitar a riqueza da inclusão. Alguém consegue decifrar esta conversa?
Moçambique;*mocamb_cyber *legenda_101;Coragem para se doar, num mundo em que só se pensa em receber. Como forma de arrancar com as minhas actividades artísticas do ano, vou oferecer uma oficina de turbantes e um recital de poesia às mulheres internadas na oncologia do Hospital Central de Maputo. O evento, coorganizado pela associação Olá Vida, decorre neste sábado, Dia mundial da luta contra o cancro e como já é habitual está aberta a campanha de Capulanas caso tenhas alguma para doar.
Moçambique;*mocamb_cyber *legenda_102;Algumas alegrias. Retomamos no último sábado com as oficinas de leitura, interpretação de textos e criação artística com as crianças do projeto Lwandi Surf na Ponta Douro.  Os encontros acontecem uma vez por mês e as crianças têm oportunidade de levar um livro para ler em casa. Fazendo um cálculo rápido, até ao final do ano, cada criança terá lido e feito o resumo de 10 livros. Agradeço à Ethale Publishing e a Associação h2n pela doação dos primeiros livros do movimento. Muito obrigada Angelina Neves pelo acolhimento de sempre. Agradeço igualmente ao meu amigo Nataniel Ngomane por me inspirar e me guiar, sempre.
Moçambique;*mocamb_cyber *legenda_103;Hoje é o Dia Mundial da Luta Contra o Cancro. Início o meu ano com esta oficina de turbantes e recital de poesia que realizei esta manhã na oncologia do hospital central de Maputo. Não é uma luta fácil e apelo que todos tiremos um tempinho para abraçar os doentes internados que muitas vezes só precisam de alguém para conversar, um abraço para lhes confortar e um sorriso para que também possam sorrir. Coragem para se doar, num mundo em que só se pensa em receber.
Moçambique;*mocamb_cyber *legenda_104;Não, não estamos sobre a mesma chuva! Se as correntezas nos destroem o tecto. Apagam as páginas deste pobre alfabeto. Fazem das nossas carnes esqueleto. Nossas bocas o vaso onde descansam vossos dejectos. Enquanto a chuva nos molha, Nossos olhos humedecem. E o lixo que se acumula nos bloqueia a partida. Como estaremos na mesma chuva. Se, deste lado, nossos vómitos e nossa urina, beijam prolongadamente nossos pés. Nestas vielas onde o sorriso das crianças consola nossa fome? Como estaremos na mesma chuva. Se, desse lado, brindam à vida com xícaras de porcelana. Apreciam a magnificência dos pingos na fortaleza das vossas janelas. Devoram com um charuto à boca livros de hipocrisias. Se entretêm com a desgraça do povo. Relaxam com a Netflix e se entopem de pirocas? Como estaremos sobre o mesmo sol. Se as chapas torram a nossa pele há muito já torrada. se o suor repele os orgasmos. Nossos seios aleitam insectos. E a malária reside nas nossas casas? É impossível que os raios sejam os mesmos, se nos falta água para tanto fedor e cicatrizes que se abrem com este calor. Sem hipóteses de fuga, em massa experimentamos. E desse lado? Há até champagne para regar os pets, não há? Sol para para secar as tangas depois de uma praiada. Ar condicionados nos vossos Rolls Roys. E um ar puro sobre a vista do White Pearl
Moçambique;*mocamb_cyber *legenda_105;Cheguei triunfalmente portando uma mala com algumas roupas, depois de ter escolhido a dedo as melhores sedas para ocultar meus mamilos e me proteger do frio. A minha calcinha mais confortável protegia a parte mais sagrada do meu corpo, responsável por gerar e gerir outras vidas. E foi então que cheguei. Caminhava ao som dos murmúrios das pessoas ao meu redor, olhares tão frios e espantados. Os dedos apontados distantes e algumas mãos tapavam o rosto das crianças, impedindo eas de testemunhar aquele sacrilégio. Que serão aqueles casulos cobrindo o brilho daquela mulher? perguntavam espantados, numa aura de perplexidade. E do meu lado, não era fácil lidar com tantos olhares julgadores que me fitavam como se fossem juízes. Travei meus passos para buscar ar. Inspirei e expirei. Uma das crianças rebeldes veio correndo e puxou meu cachecol, e foi então que percebi que o problema eram os tecidos. Por que estranham esses tecidos se cobrem minha riqueza? Me questionava, com a voz da razão em minha cabeça. Como não esconder as mathunas sob a Capulana e como andar livremente, com o vento a estimular minhas entranhas? E foi então que as pessoas começaram timidamente a se aproximar de mim. As mulheres, com suas armas afiadas, e os homens ocupavam a rua à minha frente e me seguraram. As mulheres desferiram sobre minha roupa golpes com fúria incontida. Uma espada atingiu minha blusa, fazendo tombar. Uma enxada arrancou meu lenço, tirando partes dos cabelos. Uma forte rajada de mãos disputou meus tecidos com avidez até que, enfim, fiquei como mandavam as regras: Nua.
Moçambique;*mocamb_cyber *legenda_106;Recebi um convite e especial do Núcleo Feminista da Faculdade de Direito de Lisboa e hoje foi publicado. Percorrendo os becos estreitos com os pés a pesar os passos no arreal, ao dobrar da esquina da casa dos meus pais, uniformizada e de mochila nas costas, a talvez uns cem metros do meu ponto de partida, cruzava com a Joaquina, minha amiga com quem brincava cheia, saltava a corda, a vender na banca dos seus pais. Parava com ela alguns instantes a conversar sobre como tinha sido a minha manhã e seguia, a questionar porque razão ela não vinha comigo. Iamos poder fofocar juntas pelo caminho e, nos intervalos, brincariamos juntas como fazíamos no bairro Luís Cabral, na periferia de Maputo. As minhas indagações infantis logo se perdiam, ao encontrar, alguns passos na frente os rapazes que partilhavam as mesmas chapas de zinco com Joaquina com quem ia até a escola. Já nessa altura comecei a perceber as diferenças sociais e as distâncias que separam homens e mulheres. A vida das Mulheres importa?
Moçambique;*mocamb_cyber *legenda_107;Neste 8 de Março, Dia internacional da Mulher, trago este grito sobre os finais trágicos das dezenas de mulheres que desapareceram nos últimos 2 meses em Moçambique. Ontem lutamos pelo direito ao voto, salários iguais e melhores condições de vida e hoje clamamos pelo direito à (mesma) vida. Ser mulher é ter muitos lutos￼.
