País;Codigo Legenda;Texto
Inglaterra;*ing_cyber *legenda_102;did you know almost 2 to 3 women have been sexually_harassed at work? well, if you follow this page, you are probably not that surprised. a new study from the trades union congress has revealed that 2 to 3 women experience harassment, bullying or verbal_abuse at work and that most victims do not report for fear of not being believed, or wanting to damage future career prospects or work relationships. I am sorry, the hashtag me_too has gone too far. what?? just no! we have always needed more than just a hashtag or infographic to create meaningful actionable change, and make women and marginalised folk feel safer in public spaces, but these statistics are so depressing! it has been 5 years since metoo, and we are still living in a time where women are scared to speak out about being harassed for fear of losing their jobs. has much progress really been made? perhaps the awareness around me_too has meant more people can recognise acts of harassment for what they are, but has the culture on a whole changed enough? if looking at the business sector in this country is anything to go by, the recent allegations against the confederation of british industry really say it all. I had a look into the prevalence of workplace harassment when doing my photo series front line harassment, speaking to key workers during the time of the pandemic about their experiences being harassed at work. this was at a time where we were all clapping for carers and national health service workers, when at the same government was giving out pitiful pay rises. it sparked a huge conversation around workplace safety, harassment claims and how little women are appreciated in key worker roles. we know it is not just frontline workers who experience daily harassment, it is everyone else apparently too. or as the survey points out 62_percent of women age 25 to 34. these figures are unacceptable in a modern functioning society. women and people of marginalised genders will never truly be equal to men if we are constantly being tormented in our place of work, alongside all the other forms of discrimination we already face. how many more years is it going to take?
Inglaterra;*ing_cyber *legenda_103;what do you think is a parents and a mothers responsibility when they have a son who is exhibiting abusive_behaviors ? I am always hesitate to talk about mothers when discussing abusive_men because it so quickly becomes how can we find a woman to blame? but equally teaching young boys, as a society, not just as parents, about respect, empathy and emotional regulation, is the key to the creation of men who have healthy_relationships . also after watching George convince all the other contestants and the experts, it is satisfying to see that his mum has him figured out. well mostly I would not say overprotective personally.
Inglaterra;*ing_cyber *legenda_104;I love watching women on tv support each other and hold their male family members to account. shake needed to hear this, for his own future happiness as well as Deeptis. i think part of love is telling people the truth. i am also glad she did not do what other people have done when Shake has asked for advice, which is dismiss the importance of sexual attraction. i do find it interesting that the mothers are always the ones taking the lead in these meet the parents shows. mothers are presumed to be the ones to take on the emotional_labour of discussing their childrens feelings with them, to be the most interested in their children getting married and to hold the keys to the fiancé entering the family.
Inglaterra;*ing_cyber *legenda_105;I find it interesting when cis men talk about wanting large families, especially single men. they very rarely acknowledge that they are talking about a woman they have not even met yet risking her life and her health to achieve this dream of his. men who have this dream are very unlikely to take on the burden of labour of a large family after the birth either. over the past half century, fathers in usa nearly tripled their child care time from 2.5 hours per week in 1965 to seven hours per week in 2011. But, over this period, womens parenting time too has increased, from 10 hours per week in 1965 to 14 hours per week in 2011. this pattern repeats in the united_kingdom. when considering time spent in child care plus time spent in housework and working for pay, the birth of a baby increased mothers  total workload by 21 hours per week. in contrast, fathers total workload increased by only 12.5 hours per week. this represents a 70_percent greater increase in workload for women compared to men. these differences cannot be explained away by differences in paid work hours or breastfeeding. with this in mind a man wanting a large family is not the same as a woman wanting one
Inglaterra;*ing_cyber *legenda_106;It is hard to pinpoint exactly what the worst part of these cards are…I am torn between: the gross patriarchal  sexist messaging this sends to young boys about their sisters and mothers place in the world. the perpetuating of misogynistic tropes and harmful stereotypes about women, daughters and wives. overtones of normalising coercive_control and da.  and the depressing reality that these photoshoots were if not organised by, were signed off, approved and thought to be harmless holiday fun the woman in the family. any more to add to the list???
Inglaterra;*ing_cyber *legenda_107;you might be asked to give a presentation, go to a business dinner, or attend an event specifically because they need more women. always laugh off this complete insult to your worth as a human being and never make a big deal about it. for more hilarious tips from Sarah Cooper on how to make it as woman in a male_dominated workplace.
Inglaterra;*ing_cyber *legenda_108;by this time next week, the average full time female employee in the united_kingdom stops earning for the year compared to the average full time man. help stylist raise awareness of the gender_pay_gap .
Inglaterra;*ing_cyber *legenda_109;If there is ever been a reminder that we need to fight for, and protect, our rights as women, surely it is today. women in the united_kingdom are still paid significantly less than men, and tomorrow marks the point in the year when the average woman in full time work effectively stops earning. And so in recognition of the united_kingdom 18.1_percent gender_pay_gap, we will be leaving work 18_percent early.
Inglaterra;*ing_cyber *legenda_110;the message is clear: womens acceptance into the business world is conditional on them looking and dressing a certain way. these women are expected to wear painful high heels, uncomfortable clothes, spend hours on their hair and makeup, as well as a lot of money, only then will lord sugar and his associates listen to their business plans. And do not pretend that this is nott gendered just because the men wear suits: it takes five minutes to put a suit on. the all female semi final introduction could have gone so many ways, and they choose this way, how regressive.
Inglaterra;*ing_cyber *legenda_111;throughout history, people, particularly women, from the upper classes would showcase their wealth through uncomfortable fashions, for example, heavy fabrics, items you need someone else to help you put on, or fashions that restrict your movement and therefore ability to work. anything that makes it harder to work, showcases that you don not need to work, you are too wealthy for that. especially for women, where class is a larger factor than men in how much work they were expected to perform. a lower class woman would have to earn money for the household as well as perform domestic_labour, a higher class woman could have servants or slaves perform domestic_labour and her restricted freedom would make her a trophy of her husbands wealth. in modern usa, the top 20_percent of americans owned 86_percent of the countrys wealth and the bottom 80_percent of the population owned 14_percent. americans have the highest financial_inequality  in the rich world and over the past 20 30 years americans have also experienced the greatest increase in financial_inequality  among rich nations. on selling sunset, they throw around numbers like 20 million without batting an eyelid, they are part of the wealthy elite created by hypercapitalism. no wonder they act like Marie Antoinette.
Inglaterra;*ing_cyber *legenda_112;gender_pay equality is about respect for women, not  just  money. financial_inequality is a form of violence that hurts women everyday.
Inglaterra;*ing_cyber *legenda_113;in the united_kingdom, 64_percent of undergraduates in the arts are women, but 68_percent of the artists represented at top london commercial galleries are men? this is one of the reasons why I teamed up with Bee illustrates to set up grassroots, feminist charity exhibition that platforms women and marginalised genders using their practice to call for change called: hysterical. hysterical is an annual art exhibition and series of creative events celebrating the artwork of marginalised creatives, which fundraises for charity each year. after the success of our first fundraiser in 2023, hysterical social club is returning bigger and better than ever with an evening of talks, workshops, art, and the opportunity to connect and network with our creative community. there will be a questions and answers session with Bee Illustrates and Eliza Hatch, performances, variety of artworks, crafts and stalls, make your own friendship bracelets, and even queer match making. guests will receive a free goody bag, so make sure you get down early to nab yours!
Inglaterra;*ing_cyber *legenda_114;did you know that on any given day in 2021, there were 132,000 individuals living in modern slavery in the united arab emirates? earlier this week I visited a new exhibition in soho highlighting stories from women survivors of human trafficking. the exhibition provides a platform for important stories to be heard, featuring real testimonies from nigerian, ghanaian and kenyan women who were misled with the promise of well paid jobs in dubai, and instead forced into sex work. their passports are often confiscated by their traffickers, and the women are told that to regain their travel documents and their freedom, they must pay their employer huge sums.the exhibition is organised by send them home, a campaign group helping to repatriate nigerian women trafficked to the united arab emirates, working with the nigerian national agency for the prohibition of trafficking in persons and hope education project, a pilot education programme in ghana tackling human trafficking at its source. you can help raise awareness to stop human trafficking by: Sharing this video. Visiting the exhibition to learn more about the survivors stories. visit the exhibition.
Inglaterra;*ing_cyber *legenda_115;happy galentines day to all my gals! female friendship is bloody force to be reckoned with. It is the driving energy of feminism. fothing beats the feelings of solidarity with other women, of late nights debating, learning and laughing together, of telling other women your deepest thoughts, feelings and fears and having them say: I thought I was the only one. so no matter how you plan to spend the 14th February, take a moment on the 13th to tell your gals how much you love and appreciate them
Inglaterra;*ing_cyber *legenda_116;to all the survivors out there…when it feels like no one is listening. when it feels like we are going back in time. when you are not being believed. when it feels like no one cares or like you are the only one feeling this way…you are not alone
Inglaterra;*ing_cyber *legenda_117;is anyone else watch the news and doomscrolling in a state of despair? or is that just me...? Every time I look at my phone things seem to be ramping up to new levels of chaos and government incompetence...and it is all starting to feel a bit much. i have seen a lot of people posting things like,  it is just one christmas it is fine and things will be better next year which is all well and good, and, hopefully, true for some people. but I also think it is important to allow yourself to have all the feelings, to sit in this moment and give yourself a break. it is okay to feel sad right now, to feel overwhelmed, to feel let down by our government, to feel angry and conflicted about everything going on. things will get better eventually, and not feel so doom and gloomy. that is something we can all look forward to for sure. but if you are having a hard time looking a bit further down the line, you are not alone. If you are not feeling super festive at the moment, that is very understandable. and If you need to lie under a blanket for a few days and hide from the world, i think we all need that too. ⠀
Inglaterra;*ing_cyber *legenda_118;goodbye and good riddance 2020 . usually at this time of year I would post a roundup of highlights and achievements, but just getting though this year alone has been an achievement in itself!! to everyone seeing other peoples highlight reels, and not feeling so chuffed about their own year. your not alone. i personally find this time of year tricky anyway, and can sometimes find myself falling into social_media comparison holes, doubting myself or worrying that i have not done enough. however this year, I am not doing that. no. this year I am just happy to be here,and grateful for the people in my life, despite all the ups and downs we have had in 2020. I am aware of how eye wateringly cheesy this all sounds, but I do not care. i am looking forward to next year. to whatever happens, even though there is still so much uncertainty, and at this particular moment in time, things are feeling stranger than ever. but as this year is closing out, I am sure we can all feel a little relief. fingers crossed 2021 is less of a shit show....
Inglaterra;*ing_cyber *legenda_119;Women building other women up. What is not to love?
